actor_i,actor_j,geo_km,log_geo_km,jaccard_presence,jaccard_rpa,geo_thousand_km
Austria,New Zealand,18183.622106990744,9.808276583694724,0.046511627906976744,0.0,18.183622106990743
Austria,Norway,3575.3052620119956,8.181805839458146,0.05128205128205128,0.05263157894736842,3.575305262011996
Austria,Peru,10830.615236209916,9.290132146895798,0.08333333333333333,0.07142857142857142,10.830615236209917
Austria,Poland,530.4753624530737,6.273773514851297,0.05263157894736842,0.08333333333333333,0.5304753624530737
Austria,Portugal,2083.3477236101794,7.641731361371368,0.0,0.0,2.0833477236101796
Austria,Romania,732.4355791727118,6.596375390501805,0.0625,0.0,0.7324355791727117
Austria,Russian Federation,4747.857206266026,8.465448680775632,0.058823529411764705,0.05,4.747857206266026
Austria,Slovakia,356.84361461974134,5.877297631519393,0.0,0.0,0.35684361461974134
Austria,South Africa,8560.701220500912,9.054937384063486,0.07142857142857142,0.05263157894736842,8.560701220500912
Austria,Spain,1719.9629840717434,7.4500580486874,0.07692307692307693,0.0625,1.7199629840717434
Austria,Sweden,1596.3172027185367,7.375454506832385,0.10526315789473684,0.06666666666666667,1.5963172027185366
Austria,Switzerland,516.8562696770315,6.2477648274953,0.25,0.25,0.5168562696770315
Austria,Türkiye,1945.4788756488292,7.573263434308003,0.0,0.0,1.9454788756488293
Austria,Ukraine,1186.0050965613868,7.078345876817735,0.0,0.0,1.1860050965613869
Austria,United Kingdom,1356.6699110112918,7.212788381174486,0.04878048780487805,0.0,1.3566699110112919
Austria,United States,8530.17925897225,9.051365655384751,0.05405405405405406,0.0,8.53017925897225
Austria,Uruguay,11363.179984401522,9.338133581306913,0.07142857142857142,0.05555555555555555,11.363179984401523
Austria,Venezuela,8756.719454958968,9.077576622347966,0.4,0.4,8.756719454958967
Belarus,Belgium,1603.1998477183322,7.379756815904471,0.4482758620689655,0.23809523809523808,1.6031998477183322
Belarus,Brazil,10464.763863819977,9.255769070250937,0.5,0.4,10.464763863819977
Belarus,Bulgaria,1234.8821170949752,7.11873079276131,0.3333333333333333,0.16666666666666666,1.2348821170949753
Belarus,Canada,7161.1687654678935,8.876428482033786,0.3157894736842105,0.2857142857142857,7.1611687654678935
Belarus,Chile,14932.788298798814,9.61131463122061,0.35135135135135137,0.08695652173913043,14.932788298798814
Belarus,China,5605.766025989555,8.631550994497978,0.3448275862068966,0.16,5.6057660259895545
Belarus,Colombia,10323.21980019164,9.24215098651748,0.5,0.2857142857142857,10.32321980019164
Belarus,Czechia,949.1513627751106,6.855568283020286,0.3,0.2222222222222222,0.9491513627751106
Belarus,Denmark,1200.120021285275,7.090176848512381,0.0,0.0,1.200120021285275
Belarus,Ecuador,11215.89979284015,9.32508767492991,0.48,0.25,11.21589979284015
Belarus,Estonia,550.343915045529,6.310543382890659,0.1875,0.06666666666666667,0.550343915045529
Belarus,Finland,1259.385115270995,7.13837887707976,0.43478260869565216,0.3157894736842105,1.259385115270995
Belarus,France,1961.6970781165364,7.581565233769244,0.3783783783783784,0.25,1.9616970781165364
Belarus,Germany,1196.6178028330448,7.0872543586933645,0.34210526315789475,0.24,1.1966178028330448
Belarus,Greece,1688.230590778628,7.431436271737674,0.0625,0.07692307692307693,1.6882305907786281
Belarus,Iceland,2822.077316481592,7.945228529798465,0.06666666666666667,0.08333333333333333,2.8220773164815918
Belarus,India,5557.76957489217,8.622952151165263,0.4444444444444444,0.3157894736842105,5.55776957489217
Belarus,Italy,1666.8945326253956,7.418717612978096,0.41379310344827586,0.22727272727272727,1.6668945326253957
Belarus,Japan,8020.788377072553,8.989791997409913,0.3333333333333333,0.13636363636363635,8.020788377072552
Belarus,Kazakhstan,2737.986419028189,7.9149780456564685,0.06666666666666667,0.08333333333333333,2.7379864190281893
Belarus,Korea (DPRK),7026.690026619136,8.857471038453077,0.0,0.0,7.026690026619136
Belarus,Korea (ROK),7439.927344331635,8.91461636223263,0.39285714285714285,0.2727272727272727,7.439927344331635
Belarus,Malaysia,8634.592003277681,9.06353174027836,0.26666666666666666,0.14285714285714285,8.634592003277682
Belarus,Netherlands,1507.5872701259004,7.318265817556522,0.3793103448275862,0.19047619047619047,1.5075872701259003
Belarus,New Zealand,17092.542195336457,9.746397518431175,0.3488372093023256,0.2222222222222222,17.092542195336456
Belarus,Norway,2924.994024549898,7.981047716774946,0.38461538461538464,0.25,2.924994024549898
Belarus,Peru,11732.856197804476,9.37014840713139,0.4444444444444444,0.3157894736842105,11.732856197804477
Belarus,Poland,619.1906789869992,6.428413268846645,0.32,0.15,0.6191906789869992
Belarus,Portugal,3132.7238376208043,8.04965814076028,0.3,0.1875,3.132723837620804
Belarus,Romania,890.2189034574884,6.791467391424242,0.36363636363636365,0.23529411764705882,0.8902189034574884
Belarus,Russian Federation,3645.436441845088,8.201231374406552,0.32432432432432434,0.19230769230769232,3.645436441845088
Belarus,Slovakia,793.5519465223006,6.6765190028801795,0.06666666666666667,0.08333333333333333,0.7935519465223005
Belarus,South Africa,9132.1049006702,9.119551494735504,0.34375,0.15384615384615385,9.1321049006702
