actor_a,actor_b,actor_c,actor_a_idx,actor_b_idx,actor_c_idx,regime_triplet,k_small,k_mid,k_large,union_topics,sum_support,coverage_efficiency,unique_topics,mean_pairwise_overlap,coverage_efficiency_null,mean_pairwise_overlap_null,coverage_efficiency_resid,mean_pairwise_overlap_resid,triplet_region_1_share_mean,triplet_region_2_share_mean,triplet_region_3_share_mean
Japan,Netherlands,Brazil,6,20,28,2-2-2,13,13,16,28,42,0.6666666666666666,16,0.2402898550724637,0.6603855536975787,0.2574960961184759,0.0062811129690879,-0.0172062410460121,0.24863910467987452,0.6006583595985843,0.15070253572154105
Japan,Netherlands,Romania,6,20,29,2-2-2,9,13,13,22,35,0.6285714285714286,10,0.2506707946336429,0.6933987542838161,0.2220824008243243,-0.0648273257123875,0.0285883938093185,0.2802959793198528,0.5709936317197281,0.14871038896041913
Japan,Netherlands,Ecuador,6,20,30,2-2-2,13,13,13,26,39,0.6666666666666666,15,0.2434782608695652,0.6788622570822052,0.238681683721821,-0.0121955904155385,0.0047965771477442,0.27787647173252744,0.5492712293993126,0.1728522988681599
Japan,Netherlands,Portugal,6,20,31,1-2-2,7,13,13,25,33,0.7575757575757576,17,0.1350877192982456,0.7023532015738847,0.2174456460456729,0.0552225560018728,-0.0823579267474273,0.41715741664144496,0.37377315141679945,0.2090694319417555
Japan,Netherlands,Colombia,6,20,32,1-2-2,6,13,13,22,32,0.6875,14,0.2281045751633987,0.7121967456484061,0.206843472475785,-0.024696745648406,0.0212611026876136,0.37807269074683325,0.4732169202927475,0.14871038896041913
Japan,Netherlands,Bulgaria,6,20,33,1-2-2,9,13,13,24,35,0.6857142857142857,16,0.2481481481481481,0.6933987542838161,0.2220824008243243,-0.0076844685695304,0.0260657473238237,0.4306373823986571,0.4206522286409237,0.14871038896041913
Japan,Netherlands,Venezuela,6,20,34,1-2-2,5,13,13,22,31,0.7096774193548387,15,0.2083333333333333,0.7129751031548224,0.206639000841767,-0.0032976837999836,0.0016943324915663,0.40957859340672287,0.44171101763285797,0.14871038896041913
Japan,Netherlands,Türkiye,6,20,35,1-2-2,6,13,13,24,32,0.75,17,0.1577342047930283,0.7121967456484061,0.206843472475785,0.0378032543515939,-0.0491092676827566,0.411830136028193,0.43945947501138777,0.14871038896041913
Japan,Belarus,Canada,6,21,22,1-2-2,6,12,13,22,31,0.7096774193548387,15,0.2295815295815295,0.7155143558201924,0.203938248903796,-0.0058369364653536,0.0256432806777334,0.39745270612649347,0.4977010998551809,0.10484619401832547
Japan,Belarus,Australia,6,21,23,2-2-3,12,13,20,30,45,0.6666666666666666,17,0.229044289044289,0.6990842619711798,0.2117462203830598,-0.0324175953045131,0.0172980686612291,0.2248262566280733,0.4858407013601052,0.2893330420118215
Japan,Belarus,Argentina,6,21,24,2-2-2,12,13,16,31,41,0.7560975609756098,21,0.1387878787878788,0.6659560111282176,0.2511557822622048,0.0901415498473922,-0.112367903474326,0.253968596257357,0.5401791346752253,0.20585226906741771
Japan,Belarus,Peru,6,21,25,1-2-2,12,13,13,26,38,0.6842105263157895,17,0.2507177033492823,0.6917917137086586,0.2227179581998992,-0.007581187392869,0.027999745149383,0.37994215117939295,0.5152116548022815,0.10484619401832547
Japan,Belarus,Poland,6,21,26,2-2-2,11,12,13,29,36,0.8055555555555556,23,0.1257575757575757,0.6965824720580138,0.2184705963933316,0.1089730834975417,-0.0927130206357558,0.20777239162381764,0.663880306072962,0.12834730230322025
Japan,Belarus,Chile,6,21,27,2-2-2,12,13,13,31,38,0.8157894736842105,25,0.1179183135704874,0.6917917137086586,0.2227179581998992,0.1239977599755519,-0.1047996446294117,0.23855553177985148,0.6308657134824819,0.13057875473766653
Japan,Belarus,Brazil,6,21,28,2-2-2,12,13,16,26,41,0.6341463414634146,13,0.2657444005270092,0.6659560111282176,0.2511557822622048,-0.0318096696648029,0.0145886182648043,0.24302963690404603,0.6501320223165065,0.10683834077944737
Japan,Belarus,Romania,6,21,29,2-2-2,9,12,13,24,34,0.7058823529411765,16,0.2219251336898395,0.6909482568703157,0.2252334757105116,0.0149340960708608,-0.003308342020672,0.2746865115440243,0.6204672944376503,0.10484619401832547
Japan,Belarus,Ecuador,6,21,30,2-2-2,12,13,13,26,38,0.6842105263157895,16,0.2287878787878787,0.6917917137086586,0.2227179581998992,-0.007581187392869,0.0060699205879795,0.27226700395669895,0.5987448921172348,0.12898810392606624
Japan,Belarus,Portugal,6,21,31,1-2-2,7,12,13,26,32,0.8125,21,0.1254984051036682,0.7153631529586251,0.2028514035094193,0.0971368470413749,-0.0773529984057511,0.41154794886561646,0.42324681413472165,0.16520523699966183
Japan,Belarus,Colombia,6,21,32,1-2-2,6,12,13,23,31,0.7419354838709677,18,0.2295815295815295,0.7155143558201924,0.203938248903796,0.0264211280507753,0.0256432806777334,0.3724632229710048,0.5226905830106697,0.10484619401832547
Japan,Belarus,Bulgaria,6,21,33,1-2-2,9,12,13,25,34,0.7352941176470589,17,0.175084175084175,0.6909482568703157,0.2252334757105116,0.0443458607767431,-0.0501493006263365,0.42502791462282863,0.4701258913588459,0.10484619401832547
Japan,Belarus,Venezuela,6,21,34,1-2-2,5,12,13,23,30,0.7666666666666667,18,0.1835497835497835,0.7152143644453434,0.2056207342016603,0.0514523022213233,-0.0220709506518767,0.4039691256308944,0.49118468035078017,0.10484619401832547
Japan,Belarus,Türkiye,6,21,35,1-2-2,6,12,13,23,31,0.7419354838709677,16,0.1799083269671505,0.7155143558201924,0.203938248903796,0.0264211280507753,-0.0240299219366455,0.4062206682523645,0.48893313772930996,0.10484619401832547
Japan,Canada,Australia,6,22,23,1-2-3,6,13,20,26,39,0.6666666666666666,15,0.2390338164251207,0.7535325497625883,0.1643422027946098,-0.0868658830959216,0.074691613630511,0.43213235183590415,0.30234569199145084,0.26552195617264496
Japan,Canada,Argentina,6,22,24,1-2-2,6,13,16,27,35,0.7714285714285715,19,0.1422222222222222,0.7024164942635531,0.2103335048952516,0.0690120771650183,-0.0681112826730294,0.4612746914651879,0.35668412530657073,0.18204118322824123
Japan,Canada,Peru,6,22,25,1-1-2,6,13,13,20,32,0.625,11,0.3079365079365079,0.7121967456484061,0.206843472475785,-0.087196745648406,0.1010930354607229,0.5872482463872238,0.3317166454336271,0.08103510817914897
Japan,Canada,Poland,6,22,26,1-2-2,6,11,13,23,30,0.7666666666666667,17,0.1636363636363636,0.7149900786026482,0.2043606036475601,0.0516765880640185,-0.0407242400111965,0.41507848683164844,0.48038529670430763,0.10453621646404372
Japan,Canada,Chile,6,22,27,1-2-2,6,13,13,25,32,0.78125,19,0.1508856682769726,0.7121967456484061,0.206843472475785,0.0690532543515939,-0.0559578041988124,0.44586162698768234,0.4473707041138275,0.10676766889849003
Japan,Canada,Brazil,6,22,28,1-2-2,6,13,16,23,35,0.6571428571428571,13,0.2499194847020933,0.7024164942635531,0.2103335048952516,-0.0452736371206959,0.0395859798068417,0.4503357321118769,0.4666370129478521,0.08302725494027087
Japan,Canada,Romania,6,22,29,1-2-2,6,9,13,18,28,0.6428571428571429,10,0.2702614379084967,0.7153572913059009,0.2039184699923898,-0.0725001484487579,0.0663429679161069,0.4819926067518552,0.4369722850689957,0.08103510817914897
Japan,Canada,Ecuador,6,22,30,1-2-2,6,13,13,22,32,0.6875,14,0.2281045751633987,0.7121967456484061,0.206843472475785,-0.024696745648406,0.0212611026876136,0.4795730991645298,0.4152498827485804,0.10517701808688973
Japan,Canada,Portugal,6,22,31,1-1-2,6,7,13,20,26,0.7692307692307693,15,0.1670388091440723,0.7120720453237696,0.2155145283451785,0.0571587239069997,-0.0484757192011062,0.6188540440734474,0.23975180476606725,0.14139415116048534
Japan,Canada,Colombia,6,22,32,1-1-2,6,6,13,17,25,0.68,11,0.2444444444444444,0.7142325868512075,0.215712138835823,-0.0342325868512074,0.0287323056086214,0.5797693181788356,0.3391955736420153,0.08103510817914897
Japan,Canada,Bulgaria,6,22,33,1-1-2,6,9,13,19,28,0.6785714285714286,12,0.2462962962962963,0.7153572913059009,0.2039184699923898,-0.0367858627344722,0.0423778263039065,0.6323340098306595,0.28663088199019143,0.08103510817914897
Japan,Canada,Venezuela,6,22,34,1-1-2,5,6,13,17,24,0.7083333333333334,13,0.2805555555555555,0.7173826865344107,0.2150655503308754,-0.0090493532010773,0.0654900052246801,0.6112752208387252,0.30768967098212574,0.08103510817914897
Japan,Canada,Türkiye,6,22,35,1-1-2,6,6,13,19,25,0.76,14,0.1584076054664289,0.7142325868512075,0.215712138835823,0.0457674131487925,-0.057304533369394,0.6135267634601953,0.30543812836065554,0.08103510817914897
Japan,Australia,Argentina,6,23,24,2-2-3,13,16,20,33,49,0.673469387755102,19,0.2266666666666666,0.6698926162805547,0.2405397485071763,0.0035767714745472,-0.0138730818405096,0.2886482419667677,0.34482372681149503,0.3665280312217372
Japan,Australia,Peru,6,23,25,1-2-3,13,13,20,31,46,0.6739130434782609,19,0.2526436781609195,0.6949774712990142,0.2166112189672457,-0.0210644278207533,0.0360324591936738,0.4146217968888036,0.31985624693855136,0.26552195617264496
Japan,Australia,Poland,6,23,26,2-2-3,11,13,20,29,44,0.6590909090909091,15,0.2169696969696969,0.7086811656556697,0.2025259625699142,-0.0495902565647606,0.0144437343997827,0.24245203733322826,0.4685248982092319,0.2890230644575397
Japan,Australia,Chile,6,23,27,2-2-3,13,13,20,31,46,0.6739130434782609,18,0.2242190016103059,0.6949774712990142,0.2166112189672457,-0.0210644278207533,0.0076077826430602,0.2732351774892621,0.43551030561875176,0.291254516891986
Japan,Australia,Brazil,6,23,28,2-2-3,13,16,20,32,49,0.6530612244897959,17,0.2473866292660121,0.6698926162805547,0.2405397485071763,-0.0168313917907588,0.0068468807588357,0.2777092826134567,0.45477661445277634,0.2675141029337669
Japan,Australia,Romania,6,23,29,2-2-3,9,13,20,27,42,0.6428571428571429,14,0.2580392156862745,0.7201017403533001,0.1916095205862975,-0.0772445974961572,0.0664296950999769,0.30936615725343497,0.42511188657392,0.26552195617264496
Japan,Australia,Ecuador,6,23,30,2-2-3,13,13,20,29,46,0.6304347826086957,15,0.2807407407407407,0.6949774712990142,0.2166112189672457,-0.0645426886903185,0.064129521773495,0.30694664966610957,0.4033894842535046,0.2896638660803857
Japan,Australia,Portugal,6,23,31,1-2-3,7,13,20,29,40,0.725,18,0.1508771929824561,0.7461946070924815,0.1707917895729982,-0.0211946070924815,-0.019914596590542,0.4462275945750271,0.2278914062709915,0.32588099915398133
Japan,Australia,Colombia,6,23,32,1-2-3,6,13,20,27,39,0.6923076923076923,18,0.2390338164251207,0.7535325497625883,0.1643422027946098,-0.061224857454896,0.074691613630511,0.40714286868041544,0.32733517514693955,0.26552195617264496
Japan,Australia,Bulgaria,6,23,33,1-2-3,9,13,20,30,42,0.7142857142857143,19,0.1926455026455026,0.7201017403533001,0.1916095205862975,-0.0058160260675858,0.001035982059205,0.4597075603322393,0.27477048349511574,0.26552195617264496
Japan,Australia,Venezuela,6,23,34,1-2-3,5,13,20,26,38,0.6842105263157895,15,0.2023188405797101,0.7529972049268583,0.1645393277972493,-0.0687866786110688,0.0377795127824608,0.43864877134030494,0.29582927248705,0.26552195617264496
Japan,Australia,Türkiye,6,23,35,1-2-3,6,13,20,29,39,0.7435897435897436,20,0.1592156862745098,0.7535325497625883,0.1643422027946098,-0.0099428061728447,-0.0051265165200999,0.44090031396177515,0.2935777298655798,0.26552195617264496
Japan,Argentina,Peru,6,24,25,1-2-2,13,13,16,31,42,0.7380952380952381,21,0.1780246913580246,0.6603855536975787,0.2574960961184759,0.0777096843976594,-0.0794714047604512,0.4437641365180873,0.37419468025367136,0.18204118322824123
Japan,Argentina,Poland,6,24,26,2-2-2,11,13,16,29,40,0.725,18,0.1593939393939394,0.6750081580866516,0.2367480151431836,0.0499918419133483,-0.0773540757492442,0.271594376962512,0.5228633315243519,0.20554229151313597
Japan,Argentina,Chile,6,24,27,2-2-2,13,13,16,29,42,0.6904761904761905,18,0.2237957211870255,0.6603855536975787,0.2574960961184759,0.0300906367786117,-0.0337003749314504,0.3023775171185458,0.4898487389338717,0.20777374394758227
Japan,Argentina,Brazil,6,24,28,2-2-2,13,16,16,30,45,0.6666666666666666,17,0.2336231884057971,0.6468463079661174,0.2742688893229549,0.0198203587005492,-0.0406457009171578,0.30685162224274043,0.5091150477678964,0.18403332998936314
Japan,Argentina,Romania,6,24,29,2-2-2,9,13,16,27,38,0.7105263157894737,18,0.2148646125116713,0.6661298780561938,0.2519077816769843,0.0443964377332798,-0.0370431691653129,0.3385084968827187,0.4794503198890401,0.18204118322824123
Japan,Argentina,Ecuador,6,24,30,2-2-2,13,13,16,27,42,0.6428571428571429,14,0.2593939393939393,0.6603855536975787,0.2574960961184759,-0.0175284108404357,0.0018978432754633,0.3360889892953933,0.45772791756862463,0.20618309313598196
Japan,Argentina,Portugal,6,24,31,1-2-2,7,13,16,31,36,0.8611111111111112,26,0.0708771929824561,0.6998950654325268,0.211039409750846,0.1612160456785843,-0.1401622167683898,0.4753699342043108,0.28222983958611153,0.24240022620957757
Japan,Argentina,Colombia,6,24,32,1-2-2,6,13,16,26,35,0.7428571428571429,18,0.1755555555555555,0.7024164942635531,0.2103335048952516,0.0404406485935897,-0.0347779493396961,0.43628520830969914,0.38167360846205955,0.18204118322824123
Japan,Argentina,Bulgaria,6,24,33,1-2-2,9,13,16,28,38,0.7368421052631579,20,0.1908994708994709,0.6661298780561938,0.2519077816769843,0.070712227206964,-0.0610083107775134,0.488849899961523,0.32910891681023574,0.18204118322824123
Japan,Argentina,Venezuela,6,24,34,1-2-2,5,13,16,27,34,0.7941176470588235,20,0.12,0.6977576924709278,0.2175537632959762,0.0963599545878957,-0.0975537632959762,0.4677911109695887,0.35016770580217,0.18204118322824123
Japan,Argentina,Türkiye,6,24,35,1-2-2,6,13,16,28,35,0.8,22,0.1258823529411764,0.7024164942635531,0.2103335048952516,0.0975835057364469,-0.0844511519540751,0.4700426535910589,0.3479161631806998,0.18204118322824123
Japan,Peru,Poland,6,25,26,1-2-2,11,13,13,27,37,0.7297297297297297,19,0.1969696969696969,0.6901712355774275,0.2248936830178989,0.0395584941523021,-0.0279239860482019,0.3975679318845479,0.4978958516514082,0.10453621646404372
Japan,Peru,Chile,6,25,27,1-2-2,13,13,13,28,39,0.717948717948718,18,0.1869565217391304,0.6788622570822052,0.238681683721821,0.0390864608665127,-0.0517251619826905,0.4283510720405818,0.4648812590609281,0.10676766889849003
Japan,Peru,Brazil,6,25,28,1-2-2,13,13,16,26,42,0.6190476190476191,15,0.3369565217391304,0.6603855536975787,0.2574960961184759,-0.0413379346499596,0.0794604256206544,0.43282517716477636,0.48414756789495267,0.08302725494027087
Japan,Peru,Romania,6,25,29,1-2-2,9,13,13,22,35,0.6285714285714286,12,0.296078431372549,0.6933987542838161,0.2220824008243243,-0.0648273257123875,0.0739960305482246,0.4644820518047546,0.4544828400160963,0.08103510817914897
Japan,Peru,Ecuador,6,25,30,1-2-2,13,13,13,26,39,0.6666666666666666,17,0.2793650793650793,0.6788622570822052,0.238681683721821,-0.0121955904155385,0.0406833956432583,0.46206254421742926,0.4327604376956809,0.10517701808688973
Japan,Peru,Portugal,6,25,31,1-1-2,7,13,13,24,33,0.7272727272727273,16,0.1763673890608875,0.7023532015738847,0.2174456460456729,0.0249195256988425,-0.0410782569847854,0.6013434891263468,0.2572623597131678,0.14139415116048534
Japan,Peru,Colombia,6,25,32,1-1-2,6,13,13,21,32,0.65625,13,0.2777777777777777,0.7121967456484061,0.206843472475785,-0.055946745648406,0.0709343053019927,0.5622587632317351,0.3567061285891158,0.08103510817914897
Japan,Peru,Bulgaria,6,25,33,1-1-2,9,13,13,23,35,0.6571428571428571,14,0.2721132897603486,0.6933987542838161,0.2220824008243243,-0.036255897140959,0.0500308889360242,0.6148234548835588,0.304141436937292,0.08103510817914897
Japan,Peru,Venezuela,6,25,34,1-1-2,5,13,13,21,31,0.6774193548387096,14,0.2619047619047619,0.7129751031548224,0.206639000841767,-0.0355557483161127,0.0552657610629948,0.5937646658916247,0.3252002259292263,0.08103510817914897
Japan,Peru,Türkiye,6,25,35,1-1-2,6,13,13,22,32,0.6875,13,0.2017156862745097,0.7121967456484061,0.206843472475785,-0.024696745648406,-0.0051277862012752,0.5960162085130948,0.3229486833077561,0.08103510817914897
Japan,Poland,Chile,6,26,27,2-2-2,11,13,13,27,37,0.7297297297297297,17,0.1615005894182095,0.6901712355774275,0.2248936830178989,0.0395584941523021,-0.0633930935996893,0.2561813124850065,0.6135499103316086,0.13026877718338478
Japan,Poland,Brazil,6,26,28,2-2-2,11,13,16,27,40,0.675,16,0.2339262187088273,0.6750081580866516,0.2367480151431836,-8.158086651555152e-06,-0.0028217964343562,0.260655417609201,0.6328162191656331,0.10652836322516562
Japan,Poland,Romania,6,26,29,2-2-2,9,11,13,24,33,0.7272727272727273,16,0.1871657754010695,0.696859680636673,0.2231940433344592,0.0304130466360542,-0.0360282679333897,0.29231229224917926,0.6031514912867769,0.10453621646404372
Japan,Poland,Ecuador,6,26,30,2-2-2,11,13,13,25,37,0.6756756756756757,15,0.2414141414141414,0.6901712355774275,0.2248936830178989,-0.0144955599017518,0.0165204583962424,0.2898927846618539,0.5814290889663615,0.1286781263717845
Japan,Poland,Portugal,6,26,31,1-2-2,7,11,13,25,31,0.8064516129032258,19,0.1145135566188197,0.7177109617524834,0.2035993522714952,0.0887406511507423,-0.0890857956526754,0.42917372957077143,0.4059310109838483,0.16489525944538008
Japan,Poland,Colombia,6,26,32,1-2-2,6,11,13,23,30,0.7666666666666667,17,0.1636363636363636,0.7149900786026482,0.2043606036475601,0.0516765880640185,-0.0407242400111965,0.3900890036761598,0.5053747798597964,0.10453621646404372
Japan,Poland,Bulgaria,6,26,33,1-2-2,9,11,13,24,33,0.7272727272727273,16,0.1877104377104377,0.696859680636673,0.2231940433344592,0.0304130466360542,-0.0354836056240215,0.4426536953279836,0.4528100882079726,0.10453621646404372
Japan,Poland,Venezuela,6,26,34,1-2-2,5,11,13,23,29,0.7931034482758621,18,0.1445887445887445,0.7179130128420174,0.2030116665447194,0.0751904354338447,-0.0584229219559748,0.42159490633604935,0.47386887719990683,0.10453621646404372
Japan,Poland,Türkiye,6,26,35,1-2-2,6,11,13,25,30,0.8333333333333334,20,0.0903520499108734,0.7149900786026482,0.2043606036475601,0.1183432547306851,-0.1140085537366867,0.4238464489575195,0.47161733457843663,0.10453621646404372
Japan,Chile,Brazil,6,27,28,2-2-2,13,13,16,30,42,0.7142857142857143,19,0.183768115942029,0.6603855536975787,0.2574960961184759,0.0539001605881356,-0.0737279801764469,0.2914385577652349,0.599801626575153,0.10875981565961192
Japan,Chile,Romania,6,27,29,2-2-2,9,13,13,25,35,0.7142857142857143,16,0.1941490555032081,0.6933987542838161,0.2220824008243243,0.0208869600018981,-0.0279333453211162,0.32309543240521316,0.5701368986962967,0.10676766889849003
Japan,Chile,Ecuador,6,27,30,2-2-2,13,13,13,27,39,0.6923076923076923,16,0.2040843214756258,0.6788622570822052,0.238681683721821,0.0134454352254871,-0.0345973622461951,0.3206759248178878,0.5484144963758814,0.1309095788062308
Japan,Chile,Portugal,6,27,31,1-2-2,7,13,13,28,33,0.8484848484848485,23,0.0785659801678108,0.7023532015738847,0.2174456460456729,0.1461316469109638,-0.1388796658778621,0.4599568697268053,0.3729164183933682,0.1671267118798264
Japan,Chile,Colombia,6,27,32,1-2-2,6,13,13,23,32,0.71875,15,0.1948671497584541,0.7121967456484061,0.206843472475785,0.0065532543515939,-0.0119763227173309,0.4208721438321936,0.4723601872693162,0.10676766889849003
Japan,Chile,Bulgaria,6,27,33,1-2-2,9,13,13,26,35,0.7428571428571429,17,0.1508856682769726,0.6933987542838161,0.2220824008243243,0.0494583885733267,-0.0711967325473517,0.4734368354840175,0.41979549561749235,0.10676766889849003
Japan,Chile,Venezuela,6,27,34,1-2-2,5,13,13,24,31,0.7741935483870968,18,0.1518115942028985,0.7129751031548224,0.206639000841767,0.0612184452322743,-0.0548274066388684,0.4523780464920832,0.4408542846094267,0.10676766889849003
Japan,Chile,Türkiye,6,27,35,1-2-2,6,13,13,25,32,0.78125,18,0.1219096334185848,0.7121967456484061,0.206843472475785,0.0690532543515939,-0.0849338390572002,0.4546295891135534,0.4386027419879565,0.10676766889849003
Japan,Brazil,Romania,6,28,29,2-2-2,9,13,16,23,38,0.6052631578947368,12,0.3418584825234441,0.6661298780561938,0.2519077816769843,-0.060866720161457,0.0899507008464598,0.3275695375294077,0.5894032075303213,0.08302725494027087
Japan,Brazil,Ecuador,6,28,30,2-2-2,13,13,16,25,42,0.5952380952380952,13,0.3623951182303584,0.6603855536975787,0.2574960961184759,-0.0651474584594834,0.1048990221118825,0.32515002994208236,0.5676808052099059,0.10716916484801163
Japan,Brazil,Portugal,6,28,31,1-2-2,7,13,16,27,36,0.75,19,0.1545003813882532,0.6998950654325268,0.211039409750846,0.0501049345674732,-0.0565390283625927,0.4644309748509999,0.3921827272273928,0.14338629792160723
Japan,Brazil,Colombia,6,28,32,1-2-2,6,13,16,23,35,0.6571428571428571,13,0.2499194847020933,0.7024164942635531,0.2103335048952516,-0.0452736371206959,0.0395859798068417,0.4253462489563882,0.4916264961033408,0.08302725494027087
Japan,Brazil,Bulgaria,6,28,33,1-2-2,9,13,16,25,38,0.6578947368421053,15,0.2662937537079413,0.6661298780561938,0.2519077816769843,-0.0082351412140885,0.014385972030957,0.477910940608212,0.43906180445151693,0.08302725494027087
Japan,Brazil,Venezuela,6,28,34,1-2-2,5,13,16,24,34,0.7058823529411765,16,0.2091787439613526,0.6977576924709278,0.2175537632959762,0.0081246604702487,-0.0083750193346235,0.4568521516162778,0.4601205934434513,0.08302725494027087
Japan,Brazil,Türkiye,6,28,35,1-2-2,6,13,16,24,35,0.6857142857142857,14,0.2002462820877143,0.7024164942635531,0.2103335048952516,-0.0167022085492674,-0.0100872228075373,0.45910369423774783,0.4578690508219811,0.08302725494027087
Japan,Romania,Ecuador,6,29,30,2-2-2,9,13,13,21,35,0.6,10,0.3230392156862745,0.6933987542838161,0.2220824008243243,-0.0933987542838161,0.1009568148619501,0.3568069045820606,0.5380160773310496,0.10517701808688973
Japan,Romania,Portugal,6,29,31,1-2-2,7,9,13,22,29,0.7586206896551724,16,0.1632021229544449,0.7039211733699499,0.2158578801255877,0.0546995162852225,-0.0526557571711427,0.49608784949097817,0.3625179993485365,0.14139415116048534
Japan,Romania,Colombia,6,29,32,1-2-2,6,9,13,18,28,0.6428571428571429,10,0.2702614379084967,0.7153572913059009,0.2039184699923898,-0.0725001484487579,0.0663429679161069,0.45700312359636647,0.46196176822448454,0.08103510817914897
Japan,Romania,Bulgaria,6,29,33,1-2-2,9,9,13,20,31,0.6451612903225806,11,0.2673513849984438,0.7024076751647614,0.2195937262614742,-0.0572463848421808,0.0477576587369695,0.5095678152481903,0.4093970765726607,0.08103510817914897
Japan,Romania,Venezuela,6,29,34,1-2-2,5,9,13,18,27,0.6666666666666666,10,0.2202614379084967,0.7165916994372167,0.2039213613963647,-0.04992503277055,0.0163400765121319,0.4885090262562561,0.430455865564595,0.08103510817914897
Japan,Romania,Türkiye,6,29,35,1-2-2,6,9,13,20,28,0.7142857142857143,13,0.1885369532428356,0.7153572913059009,0.2039184699923898,-0.0010715770201865,-0.0153815167495542,0.4907605688777261,0.42820432294312477,0.08103510817914897
Japan,Ecuador,Portugal,6,30,31,1-2-2,7,13,13,24,33,0.7272727272727273,16,0.1763673890608875,0.7023532015738847,0.2174456460456729,0.0249195256988425,-0.0410782569847854,0.4936683419036528,0.34079559702812107,0.16553606106822608
Japan,Ecuador,Colombia,6,30,32,1-2-2,6,13,13,20,32,0.625,11,0.3079365079365079,0.7121967456484061,0.206843472475785,-0.087196745648406,0.1010930354607229,0.45458361600904107,0.4402393659040691,0.10517701808688973
Japan,Ecuador,Bulgaria,6,30,33,1-2-2,9,13,13,23,35,0.6571428571428571,14,0.2721132897603486,0.6933987542838161,0.2220824008243243,-0.036255897140959,0.0500308889360242,0.5071483076608649,0.3876746742522452,0.10517701808688973
Japan,Ecuador,Venezuela,6,30,34,1-2-2,5,13,13,21,31,0.6774193548387096,13,0.2333333333333333,0.7129751031548224,0.206639000841767,-0.0355557483161127,0.0266943324915662,0.4860895186689307,0.40873346324417953,0.10517701808688973
Japan,Ecuador,Türkiye,6,30,35,1-2-2,6,13,13,22,32,0.6875,14,0.2281045751633987,0.7121967456484061,0.206843472475785,-0.024696745648406,0.0212611026876136,0.48834106129040084,0.4064819206227093,0.10517701808688973
Japan,Portugal,Colombia,6,31,32,1-1-2,6,7,13,20,26,0.7692307692307693,15,0.1670388091440723,0.7120720453237696,0.2155145283451785,0.0571587239069997,-0.0484757192011062,0.5938645609179586,0.264741287921556,0.14139415116048534
Japan,Portugal,Bulgaria,6,31,33,1-1-2,7,9,13,21,29,0.7241379310344828,14,0.2027290448343079,0.7039211733699499,0.2158578801255877,0.0202167576645329,-0.0131288352912797,0.6464292525697825,0.21217659626973218,0.14139415116048534
Japan,Portugal,Venezuela,6,31,34,1-1-2,5,7,13,20,25,0.8,16,0.1508771929824561,0.7132376080369184,0.2141193734599307,0.0867623919630816,-0.0632421804774746,0.6253704635778482,0.23323538526166643,0.14139415116048534
Japan,Portugal,Türkiye,6,31,35,1-1-2,6,7,13,22,26,0.8461538461538461,19,0.1173656065296932,0.7120720453237696,0.2155145283451785,0.1340818008300766,-0.0981489218154852,0.6276220061993184,0.2309838426401963,0.14139415116048534
Japan,Colombia,Bulgaria,6,32,33,1-1-2,6,9,13,19,28,0.6785714285714286,12,0.2462962962962963,0.7153572913059009,0.2039184699923898,-0.0367858627344722,0.0423778263039065,0.6073445266751708,0.3116203651456802,0.08103510817914897
Japan,Colombia,Venezuela,6,32,34,1-1-2,5,6,13,16,24,0.6666666666666666,10,0.2805555555555555,0.7173826865344107,0.2150655503308754,-0.0507160198677441,0.0654900052246801,0.5862857376832366,0.33267915413761445,0.08103510817914897
Japan,Colombia,Türkiye,6,32,35,1-1-2,6,6,13,17,25,0.68,11,0.2947712418300653,0.7142325868512075,0.215712138835823,-0.0342325868512074,0.0790591029942423,0.5885372803047066,0.33042761151614425,0.08103510817914897
Japan,Bulgaria,Venezuela,6,33,34,1-1-2,5,9,13,19,27,0.7037037037037037,13,0.2316498316498316,0.7165916994372167,0.2039213613963647,-0.0128879957335129,0.0277284702534668,0.6388504293350604,0.2801144624857907,0.08103510817914897
Japan,Bulgaria,Türkiye,6,33,35,1-1-2,6,9,13,21,28,0.75,16,0.1966230936819172,0.7153572913059009,0.2039184699923898,0.0346427086940991,-0.0072953763104725,0.6411019719565304,0.2778629198643205,0.08103510817914897
Japan,Venezuela,Türkiye,6,34,35,1-1-2,5,6,13,18,24,0.75,13,0.1799564270152505,0.7173826865344107,0.2150655503308754,0.0326173134655892,-0.0351091233156248,0.6200431829645963,0.29892170885625474,0.08103510817914897
France,United States,United Kingdom,7,8,9,3-3-3,18,19,22,34,59,0.576271186440678,14,0.3409961685823754,0.6282888064527771,0.2833863290278516,-0.052017620012099,0.0576098395545238,0.08475729331545954,0.31492373163410975,0.6003189750504307
France,United States,Spain,7,8,10,2-3-3,15,18,19,34,52,0.6538461538461539,19,0.2531261841606669,0.6449077857667235,0.2699784977453338,0.0089383680794303,-0.0168523135846668,0.14138939807187587,0.35808960064777823,0.5005210012803459
France,United States,Germany,7,8,11,2-3-3,18,19,19,35,56,0.625,18,0.2879857690202518,0.6324893910780556,0.2810123128545975,-0.0074893910780555,0.0069734561656543,0.1028925927635473,0.38677924728697527,0.5103281599494774
