time_unit,window_size,period_index,period_end,period_start,member,k_active,dominant_region,dominant_region_share,region_1_share,region_2_share,region_3_share
year,5,58,2023,2019,Brazil,7,2,0.7471520056899832,0.25284799431001687,0.7471520056899832,0.0
year,5,59,2024,2020,Brazil,6,1,0.5978349601898435,0.5978349601898435,0.40216503981015644,0.0
year,5,60,2025,2021,Brazil,9,2,0.5110838077501783,0.48891619224982175,0.5110838077501783,0.0
year,5,32,1997,1993,Bulgaria,4,1,1.0,1.0,0.0,0.0
year,5,33,1998,1994,Bulgaria,4,1,1.0,1.0,0.0,0.0
year,5,34,1999,1995,Bulgaria,5,1,1.0,1.0,0.0,0.0
year,5,35,2000,1996,Bulgaria,5,1,0.9849316038494963,0.9849316038494963,0.01506839615050371,0.0
year,5,36,2001,1997,Bulgaria,6,1,0.9623630363504452,0.9623630363504452,0.03763696364955488,0.0
year,5,37,2002,1998,Bulgaria,6,1,0.952838206834605,0.952838206834605,0.047161793165395115,0.0
year,5,38,2003,1999,Bulgaria,5,1,0.9391432823023395,0.9391432823023395,0.0608567176976606,0.0
year,5,39,2004,2000,Bulgaria,3,1,1.0,1.0,0.0,0.0
year,5,40,2005,2001,Bulgaria,3,1,1.0,1.0,0.0,0.0
year,5,41,2006,2002,Bulgaria,3,1,1.0,1.0,0.0,0.0
year,5,44,2009,2005,Bulgaria,4,2,0.9202932037209454,0.07970679627905457,0.9202932037209454,0.0
year,5,45,2010,2006,Bulgaria,4,2,0.811751054349738,0.1882489456502619,0.811751054349738,0.0
year,5,46,2011,2007,Bulgaria,6,2,0.6547972058079907,0.2973887781249625,0.6547972058079907,0.047814016067046765
year,5,47,2012,2008,Bulgaria,6,2,0.5742952562250524,0.3896673604677951,0.5742952562250524,0.036037383307152275
year,5,48,2013,2009,Bulgaria,5,1,0.5678255955250113,0.5678255955250113,0.3780683249698466,0.05410607950514204
year,5,49,2014,2010,Bulgaria,4,1,0.8728354228835116,0.8728354228835116,0.0829607640342224,0.04420381308226605
year,5,50,2015,2011,Bulgaria,5,1,0.6552915095713457,0.6552915095713457,0.33257531737422663,0.01213317305442756
year,5,51,2016,2012,Bulgaria,3,1,0.7726168385966058,0.7726168385966058,0.22738316140339412,0.0
year,5,54,2019,2015,Bulgaria,3,1,0.7937614676844417,0.7937614676844417,0.2062385323155583,0.0
year,5,56,2021,2017,Bulgaria,3,1,1.0,1.0,0.0,0.0
year,5,57,2022,2018,Bulgaria,3,1,1.0,1.0,0.0,0.0
year,5,58,2023,2019,Bulgaria,3,1,1.0,1.0,0.0,0.0
year,5,59,2024,2020,Bulgaria,5,1,0.5834002813942292,0.5834002813942292,0.4165997186057709,0.0
year,5,60,2025,2021,Bulgaria,5,1,0.6493684798230458,0.6493684798230458,0.3506315201769542,0.0
year,5,30,1995,1991,CCAMLR,3,3,0.869670316997769,0.06256126391051145,0.06776841909171956,0.869670316997769
year,5,31,1996,1992,CCAMLR,4,3,0.6906125115278204,0.06311481709191516,0.2462726713802644,0.6906125115278204
year,5,32,1997,1993,CCAMLR,3,2,0.6940134365149397,0.3059865634850602,0.6940134365149397,0.0
year,5,33,1998,1994,CCAMLR,3,2,0.645225641955132,0.354774358044868,0.645225641955132,0.0
year,5,34,1999,1995,CCAMLR,3,2,0.6069516309496761,0.39304836905032386,0.6069516309496761,0.0
year,5,35,2000,1996,CCAMLR,3,2,0.5420962199312716,0.45790378006872845,0.5420962199312716,0.0
year,5,37,2002,1998,CCAMLR,3,2,0.7427382781754807,0.25726172182451934,0.7427382781754807,0.0
year,5,38,2003,1999,CCAMLR,3,2,0.7029490616621984,0.2970509383378016,0.7029490616621984,0.0
year,5,39,2004,2000,CCAMLR,3,2,0.5990158201798921,0.4009841798201078,0.5990158201798921,0.0
year,5,40,2005,2001,CCAMLR,3,2,0.5442353621800798,0.45576463781992027,0.5442353621800798,0.0
year,5,41,2006,2002,CCAMLR,3,1,0.8034271417767161,0.8034271417767161,0.1965728582232838,0.0
year,5,48,2013,2009,CCAMLR,3,2,0.6726025433557916,0.24347775426083765,0.6726025433557916,0.08391970238337075
year,5,49,2014,2010,CCAMLR,3,2,0.7282615767484533,0.1851108943689684,0.7282615767484533,0.08662752888257834
year,5,50,2015,2011,CCAMLR,4,2,0.6694868858244211,0.18884105059466913,0.6694868858244211,0.14167206358090975
year,5,51,2016,2012,CCAMLR,4,2,0.41985965068903286,0.2030844165758076,0.41985965068903286,0.3770559327351595
year,5,52,2017,2013,CCAMLR,4,2,0.4070138553700876,0.2065438699336118,0.4070138553700876,0.3864422746963006
year,5,53,2018,2014,CCAMLR,3,2,0.6544374424385945,0.3455625575614055,0.6544374424385945,0.0
year,5,54,2019,2015,CCAMLR,4,3,0.8306087768990147,0.06271550966308552,0.10667571343789986,0.8306087768990147
year,5,55,2020,2016,CCAMLR,3,3,0.84192270748747,0.06112422213342324,0.09695307037910676,0.84192270748747
year,5,56,2021,2017,CCAMLR,3,3,0.8415280602820938,0.06567205365925306,0.09279988605865311,0.8415280602820938
year,5,57,2022,2018,CCAMLR,4,3,0.8582637082185253,0.06909328199495385,0.07264300978652095,0.8582637082185253
year,5,58,2023,2019,CCAMLR,3,3,0.8533063733887976,0.05874404621153262,0.08794958039966992,0.8533063733887976
year,5,59,2024,2020,CCAMLR,3,2,0.5038389161668544,0.49616108383314567,0.5038389161668544,0.0
year,5,60,2025,2021,CCAMLR,4,2,0.5166243436770123,0.48337565632298785,0.5166243436770123,0.0
year,5,27,1992,1988,COMNAP,3,1,0.5115005312542088,0.5115005312542088,0.4884994687457911,0.0
year,5,28,1993,1989,COMNAP,3,1,0.5115005312542088,0.5115005312542088,0.4884994687457911,0.0
year,5,29,1994,1990,COMNAP,5,2,0.6667304346477293,0.3332695653522707,0.6667304346477293,0.0
year,5,30,1995,1991,COMNAP,6,2,0.6648703824811604,0.3351296175188395,0.6648703824811604,0.0
year,5,31,1996,1992,COMNAP,5,2,0.7260514101468465,0.27394858985315346,0.7260514101468465,0.0
year,5,32,1997,1993,COMNAP,6,2,0.5466307358438511,0.43268258982219904,0.5466307358438511,0.020686674333949884
year,5,33,1998,1994,COMNAP,7,2,0.5015415038478409,0.4984584961521592,0.5015415038478409,0.0
year,5,34,1999,1995,COMNAP,9,2,0.5506787376488644,0.4493212623511356,0.5506787376488644,0.0
year,5,35,2000,1996,COMNAP,9,2,0.5018648558208483,0.49813514417915183,0.5018648558208483,0.0
year,5,36,2001,1997,COMNAP,8,1,0.5035523459184512,0.5035523459184512,0.4964476540815487,0.0
year,5,37,2002,1998,COMNAP,8,2,0.5401926778323002,0.4598073221676999,0.5401926778323002,0.0
year,5,38,2003,1999,COMNAP,8,2,0.6610680191273373,0.33802529905125056,0.6610680191273373,0.0009066818214122663
year,5,39,2004,2000,COMNAP,7,2,0.7013139116263224,0.2641873912362923,0.7013139116263224,0.03449869713738526
year,5,40,2005,2001,COMNAP,10,2,0.7531013049959397,0.23357923626672517,0.7531013049959397,0.013319458737335076
year,5,41,2006,2002,COMNAP,12,2,0.7691226687998557,0.15161560523695067,0.7691226687998557,0.07926172596319356
year,5,42,2007,2003,COMNAP,13,2,0.8570922990156056,0.07180036265402884,0.8570922990156056,0.07110733833036552
year,5,43,2008,2004,COMNAP,13,2,0.8894761059885604,0.03785555236181296,0.8894761059885604,0.0726683416496268
year,5,44,2009,2005,COMNAP,11,2,0.8515913788245446,0.04118548397023971,0.8515913788245446,0.10722313720521566
year,5,45,2010,2006,COMNAP,11,2,0.8532546053125796,0.013569841943770476,0.8532546053125796,0.13317555274364992
year,5,46,2011,2007,COMNAP,10,2,0.9692594609999091,0.030740539000090935,0.9692594609999091,0.0
year,5,47,2012,2008,COMNAP,8,2,0.8453809853944975,0.08394550560618638,0.8453809853944975,0.07067350899931622
year,5,48,2013,2009,COMNAP,11,2,0.6939313776441111,0.08153634206302392,0.6939313776441111,0.2245322802928651
year,5,49,2014,2010,COMNAP,12,2,0.84806755967937,0.06843687168315474,0.84806755967937,0.08349556863747526
year,5,50,2015,2011,COMNAP,12,2,0.674993299877458,0.27522347150498383,0.674993299877458,0.04978322861755815
year,5,51,2016,2012,COMNAP,13,2,0.759676558069452,0.1374682904152933,0.759676558069452,0.10285515151525462
year,5,52,2017,2013,COMNAP,13,2,0.6886318131653673,0.16566609592672837,0.6886318131653673,0.14570209090790442
year,5,53,2018,2014,COMNAP,11,2,0.47742055138168304,0.16307600699345778,0.47742055138168304,0.3595034416248591
year,5,54,2019,2015,COMNAP,10,3,0.5844995345398288,0.2800501242071965,0.13545034125297462,0.5844995345398288
year,5,55,2020,2016,COMNAP,10,3,0.6120129649509578,0.2500188701286044,0.13796816492043765,0.6120129649509578
year,5,56,2021,2017,COMNAP,8,3,0.5472435729914659,0.3230652615565025,0.12969116545203163,0.5472435729914659
year,5,57,2022,2018,COMNAP,7,3,0.7327064399999788,0.07107705270708246,0.1962165072929387,0.7327064399999788
year,5,58,2023,2019,COMNAP,6,2,1.0,0.0,1.0,0.0
year,5,59,2024,2020,COMNAP,5,2,1.0,0.0,1.0,0.0
year,5,60,2025,2021,COMNAP,9,1,0.8198307845521988,0.8198307845521988,0.18016921544780107,0.0
year,5,34,1999,1995,Canada,4,2,0.9376846027185204,0.062315397281479674,0.9376846027185204,0.0
year,5,35,2000,1996,Canada,4,2,0.9189479710066817,0.08105202899331823,0.9189479710066817,0.0
year,5,36,2001,1997,Canada,3,2,0.9013615907079975,0.09863840929200253,0.9013615907079975,0.0
year,5,37,2002,1998,Canada,3,2,0.8123413473348833,0.18765865266511664,0.8123413473348833,0.0
year,5,38,2003,1999,Canada,3,2,0.6883957831563153,0.3116042168436846,0.6883957831563153,0.0
year,5,56,2021,2017,Canada,4,1,0.9040212988782381,0.9040212988782381,0.09597870112176184,0.0
year,5,57,2022,2018,Canada,3,1,0.834859734273696,0.834859734273696,0.16514026572630394,0.0
year,5,58,2023,2019,Canada,4,1,0.905731474396203,0.905731474396203,0.09426852560379696,0.0
year,5,59,2024,2020,Canada,4,1,1.0,1.0,0.0,0.0
year,5,60,2025,2021,Canada,4,1,1.0,1.0,0.0,0.0
year,5,0,1965,1961,Chile,3,2,0.9468208092485549,0.05317919075144509,0.9468208092485549,0.0
year,5,1,1966,1962,Chile,5,2,0.5589324254796729,0.37216443216251843,0.5589324254796729,0.06890314235780856
year,5,2,1967,1963,Chile,5,2,0.5552252919575735,0.37635025452711546,0.5552252919575735,0.06842445351531103
year,5,3,1968,1964,Chile,6,2,0.7094154840922711,0.243922677445181,0.7094154840922711,0.046661838462547976
year,5,4,1969,1965,Chile,5,1,0.9352184594633653,0.9352184594633653,0.007505178476805215,0.05727636205982942
year,5,5,1970,1966,Chile,5,1,0.4142687629783447,0.4142687629783447,0.20027439928804514,0.38545683773361017
year,5,6,1971,1967,Chile,4,2,0.708030258946756,0.00244399185336048,0.708030258946756,0.28952574919988366
year,5,7,1972,1968,Chile,6,3,0.49982142262325546,0.15622282015315092,0.34395575722359367,0.49982142262325546
year,5,8,1973,1969,Chile,6,3,0.4263063836861354,0.4042620248254461,0.1694315914884185,0.4263063836861354
year,5,9,1974,1970,Chile,6,3,0.4263063836861354,0.4042620248254461,0.1694315914884185,0.4263063836861354
year,5,10,1975,1971,Chile,7,1,0.8282037663400545,0.8282037663400545,0.05533781498762133,0.11645841867232416
year,5,11,1976,1972,Chile,7,1,0.8282037663400545,0.8282037663400545,0.05533781498762133,0.11645841867232416
year,5,12,1977,1973,Chile,7,2,0.9587199826687643,0.025407463809440145,0.9587199826687643,0.015872553521795348
year,5,13,1978,1974,Chile,7,2,0.9587199826687643,0.025407463809440145,0.9587199826687643,0.015872553521795348
year,5,14,1979,1975,Chile,9,2,0.77372205943484,0.02904103133895126,0.77372205943484,0.19723690922620887
year,5,15,1980,1976,Chile,8,2,0.831689334721193,0.01953768125553245,0.831689334721193,0.1487729840232745
year,5,16,1981,1977,Chile,8,2,0.7909569828971914,0.07411347379042509,0.7909569828971914,0.13492954331238338
year,5,17,1982,1978,Chile,7,2,0.5176288876164782,0.09908569821724399,0.5176288876164782,0.38328541416627776
year,5,18,1983,1979,Chile,7,2,0.5430369787568843,0.05365354834174911,0.5430369787568843,0.40330947290136654
year,5,19,1984,1980,Chile,6,2,0.8543268710061735,0.14567312899382653,0.8543268710061735,0.0
year,5,20,1985,1981,Chile,4,2,0.8310184454347852,0.16898155456521477,0.8310184454347852,0.0
year,5,21,1986,1982,Chile,3,1,0.9321557607386592,0.9321557607386592,0.06784423926134081,0.0
year,5,22,1987,1983,Chile,7,2,0.9192997820294776,0.052025192089774214,0.9192997820294776,0.02867502588074819
year,5,23,1988,1984,Chile,7,2,0.9037453491283021,0.06579538266617492,0.9037453491283021,0.030459268205523138
year,5,24,1989,1985,Chile,8,2,0.7344045368620038,0.15217391304347824,0.7344045368620038,0.11342155009451796
year,5,25,1990,1986,Chile,7,2,0.6574341491948014,0.11007275120185715,0.6574341491948014,0.2324930996033414
year,5,26,1991,1987,Chile,9,2,0.6809665883440638,0.13173157392057877,0.6809665883440638,0.18730183773535747
year,5,27,1992,1988,Chile,10,3,0.4621718172260644,0.26408888380309387,0.27373929897084165,0.4621718172260644
year,5,28,1993,1989,Chile,10,3,0.4621718172260644,0.26408888380309387,0.27373929897084165,0.4621718172260644
year,5,29,1994,1990,Chile,9,2,0.6402940280979513,0.3597059719020486,0.6402940280979513,0.0
year,5,30,1995,1991,Chile,10,2,0.6261800771173723,0.3738199228826276,0.6261800771173723,0.0
year,5,31,1996,1992,Chile,11,2,0.7155775531288284,0.28442244687117163,0.7155775531288284,0.0
year,5,32,1997,1993,Chile,11,2,0.6660555437576438,0.33394445624235625,0.6660555437576438,0.0
year,5,33,1998,1994,Chile,11,2,0.6936388075301207,0.30636119246987936,0.6936388075301207,0.0
year,5,34,1999,1995,Chile,11,2,0.8074129561396277,0.19258704386037231,0.8074129561396277,0.0
year,5,35,2000,1996,Chile,11,2,0.8052248033555334,0.19477519664446657,0.8052248033555334,0.0
year,5,36,2001,1997,Chile,10,2,0.8403098502890886,0.1596901497109115,0.8403098502890886,0.0
year,5,37,2002,1998,Chile,11,2,0.9409480693232185,0.0590519306767815,0.9409480693232185,0.0
year,5,38,2003,1999,Chile,13,2,0.7926088028909153,0.20739119710908474,0.7926088028909153,0.0
year,5,39,2004,2000,Chile,11,2,0.8019026582202603,0.19809734177973962,0.8019026582202603,0.0
year,5,40,2005,2001,Chile,13,2,0.6846895720338259,0.31531042796617426,0.6846895720338259,0.0
year,5,41,2006,2002,Chile,13,2,0.8076539786364852,0.1923460213635148,0.8076539786364852,0.0
year,5,42,2007,2003,Chile,11,2,0.7213164708518338,0.18300272991815258,0.7213164708518338,0.09568079923001362
year,5,43,2008,2004,Chile,11,2,0.8880464708543848,0.08349474100986738,0.8880464708543848,0.028458788135747853
year,5,44,2009,2005,Chile,9,2,0.7727871135207469,0.21161971381192493,0.7727871135207469,0.015593172667328112
year,5,45,2010,2006,Chile,10,2,0.6414894282725223,0.23556547743916223,0.6414894282725223,0.12294509428831547
year,5,46,2011,2007,Chile,10,2,0.677605976779004,0.22995753746939404,0.677605976779004,0.0924364857516019
year,5,47,2012,2008,Chile,11,2,0.6036076052881683,0.29667323148659763,0.6036076052881683,0.09971916322523408
year,5,48,2013,2009,Chile,11,1,0.457514379327186,0.457514379327186,0.4388162245684074,0.10366939610440656
year,5,49,2014,2010,Chile,12,2,0.5532244192251384,0.30818980855271394,0.5532244192251384,0.13858577222214766
year,5,50,2015,2011,Chile,13,2,0.7064298413081421,0.27824683244366344,0.7064298413081421,0.015323326248194498
year,5,51,2016,2012,Chile,10,1,0.5197206712486239,0.5197206712486239,0.4747226229034705,0.005556705847905448
year,5,52,2017,2013,Chile,12,2,0.606066712247715,0.3893302396368793,0.606066712247715,0.0046030481154058535
year,5,53,2018,2014,Chile,12,2,0.6360031194651067,0.3465563377247793,0.6360031194651067,0.01744054281011412
year,5,54,2019,2015,Chile,11,2,0.7815393781004827,0.2162532536684247,0.7815393781004827,0.002207368231092693
year,5,55,2020,2016,Chile,9,2,0.7640018206008624,0.23218341979905577,0.7640018206008624,0.0038147596000818688
year,5,56,2021,2017,Chile,9,2,0.876158385763014,0.09256002016831785,0.876158385763014,0.031281594068668185
year,5,57,2022,2018,Chile,11,2,0.802560444344084,0.1628483006534948,0.802560444344084,0.03459125500242112
year,5,58,2023,2019,Chile,10,2,0.8457843764709487,0.1455065876246708,0.8457843764709487,0.008709035904380527
year,5,59,2024,2020,Chile,7,2,0.7630821064578173,0.23691789354218268,0.7630821064578173,0.0
year,5,60,2025,2021,Chile,8,2,0.7598226140878799,0.23003015887694897,0.7598226140878799,0.010147227035171248
year,5,22,1987,1983,China,3,1,0.7900372439478585,0.7900372439478585,0.20996275605214154,0.0
year,5,23,1988,1984,China,3,1,0.7807933194154488,0.7807933194154488,0.21920668058455114,0.0
year,5,24,1989,1985,China,3,1,0.8331040806969281,0.8331040806969281,0.16689591930307202,0.0
year,5,26,1991,1987,China,4,1,0.7909027305701797,0.7909027305701797,0.20909726942982043,0.0
year,5,27,1992,1988,China,4,1,0.6265780801985706,0.6265780801985706,0.3734219198014294,0.0
year,5,28,1993,1989,China,4,1,0.6265780801985706,0.6265780801985706,0.3734219198014294,0.0
year,5,29,1994,1990,China,4,1,0.6956521739130435,0.6956521739130435,0.30434782608695654,0.0
year,5,30,1995,1991,China,4,1,0.6295512118873693,0.6295512118873693,0.3704487881126307,0.0
year,5,31,1996,1992,China,3,1,1.0,1.0,0.0,0.0
year,5,32,1997,1993,China,3,2,0.9257700564248506,0.07422994357514943,0.9257700564248506,0.0
year,5,33,1998,1994,China,4,2,0.8556570417902742,0.1443429582097257,0.8556570417902742,0.0
year,5,34,1999,1995,China,4,2,0.7742167935250182,0.2257832064749818,0.7742167935250182,0.0
year,5,35,2000,1996,China,5,2,0.7542283548299296,0.24577164517007044,0.7542283548299296,0.0
year,5,36,2001,1997,China,5,2,0.685029520447522,0.314970479552478,0.685029520447522,0.0
year,5,37,2002,1998,China,6,1,0.702319366597409,0.702319366597409,0.29768063340259104,0.0
year,5,38,2003,1999,China,6,1,0.5454813714896195,0.5454813714896195,0.45451862851038044,0.0
year,5,39,2004,2000,China,5,2,0.793441116684183,0.20655888331581695,0.793441116684183,0.0
year,5,40,2005,2001,China,7,2,0.771657494923973,0.22834250507602702,0.771657494923973,0.0
year,5,41,2006,2002,China,8,2,0.684842342105004,0.31515765789499595,0.684842342105004,0.0
year,5,42,2007,2003,China,8,2,0.6664524754508607,0.3335475245491393,0.6664524754508607,0.0
year,5,43,2008,2004,China,10,2,0.5762293539566969,0.30625198479758553,0.5762293539566969,0.11751866124571754
year,5,44,2009,2005,China,9,2,0.5794681061192302,0.324214937562429,0.5794681061192302,0.09631695631834096
year,5,45,2010,2006,China,8,2,0.6126653202167498,0.2723607154284142,0.6126653202167498,0.11497396435483595
year,5,46,2011,2007,China,8,2,0.5299948368388074,0.19932325392732056,0.5299948368388074,0.2706819092338719
year,5,47,2012,2008,China,9,2,0.7426615884383719,0.15592308753877207,0.7426615884383719,0.10141532402285597
year,5,48,2013,2009,China,8,2,0.8339960810554015,0.16600391894459843,0.8339960810554015,0.0
year,5,49,2014,2010,China,9,2,0.9428312687159723,0.05716873128402769,0.9428312687159723,0.0
year,5,50,2015,2011,China,9,2,0.9328140372538692,0.06718596274613083,0.9328140372538692,0.0
year,5,51,2016,2012,China,7,2,1.0,0.0,1.0,0.0
year,5,52,2017,2013,China,7,2,0.9736080373819344,0.026391962618065534,0.9736080373819344,0.0
year,5,53,2018,2014,China,8,2,0.8354962614989221,0.16450373850107794,0.8354962614989221,0.0
year,5,54,2019,2015,China,8,2,0.8145939913934542,0.18540600860654577,0.8145939913934542,0.0
year,5,55,2020,2016,China,7,2,0.81392876344127,0.18607123655873006,0.81392876344127,0.0
year,5,56,2021,2017,China,7,2,0.7268364635575231,0.27316353644247693,0.7268364635575231,0.0
year,5,57,2022,2018,China,8,2,0.543093519067675,0.1851726680817341,0.543093519067675,0.27173381285059084
year,5,58,2023,2019,China,7,2,0.5587896553995332,0.0,0.5587896553995332,0.44121034460046676
year,5,59,2024,2020,China,6,3,0.646296271270965,0.0,0.353703728729035,0.646296271270965
year,5,60,2025,2021,China,9,2,0.6485284420501114,0.0022355663746063178,0.6485284420501114,0.34923599157528223
year,5,50,2015,2011,Colombia,3,1,0.8307376242347237,0.8307376242347237,0.16926237576527625,0.0
year,5,51,2016,2012,Colombia,5,1,0.8473869896315304,0.8473869896315304,0.1526130103684697,0.0
year,5,52,2017,2013,Colombia,5,1,0.7691270755912725,0.7691270755912725,0.2308729244087274,0.0
year,5,53,2018,2014,Colombia,4,1,0.7441391225414216,0.7441391225414216,0.2558608774585784,0.0
year,5,54,2019,2015,Colombia,5,1,0.8570475452932215,0.8570475452932215,0.14295245470677853,0.0
year,5,55,2020,2016,Colombia,5,1,0.9075748465812893,0.9075748465812893,0.09242515341871065,0.0
year,5,56,2021,2017,Colombia,7,1,0.8178136012199447,0.8178136012199447,0.18218639878005538,0.0
year,5,57,2022,2018,Colombia,8,1,0.8330069337389017,0.8330069337389017,0.1669930662610984,0.0
year,5,58,2023,2019,Colombia,7,1,0.8618649932601437,0.8618649932601437,0.13813500673985638,0.0
year,5,59,2024,2020,Colombia,6,1,0.5049878484827354,0.5049878484827354,0.49501215151726463,0.0
year,5,60,2025,2021,Colombia,6,1,0.5265928485524888,0.5265928485524888,0.47340715144751117,0.0
year,5,38,2003,1999,Czechia,3,2,1.0,0.0,1.0,0.0
year,5,39,2004,2000,Czechia,4,2,0.9749350685014663,0.025064931498533713,0.9749350685014663,0.0
year,5,40,2005,2001,Czechia,4,2,0.9844498403107157,0.015550159689284374,0.9844498403107157,0.0
year,5,41,2006,2002,Czechia,4,2,0.9703420747767139,0.029657925223286103,0.9703420747767139,0.0
year,5,42,2007,2003,Czechia,4,2,0.9479065967130286,0.052093403286971506,0.9479065967130286,0.0
year,5,43,2008,2004,Czechia,5,2,0.7665989270436991,0.23340107295630078,0.7665989270436991,0.0
year,5,44,2009,2005,Czechia,3,2,0.6463988725311425,0.3536011274688575,0.6463988725311425,0.0
year,5,50,2015,2011,Czechia,5,2,0.41181964806930615,0.2755769781995498,0.41181964806930615,0.31260337373114405
year,5,51,2016,2012,Czechia,5,2,0.6674828748170147,0.3325171251829852,0.6674828748170147,0.0
year,5,52,2017,2013,Czechia,5,2,0.6763856425595345,0.3236143574404655,0.6763856425595345,0.0
year,5,53,2018,2014,Czechia,5,2,0.6427329246539687,0.3572670753460313,0.6427329246539687,0.0
year,5,54,2019,2015,Czechia,6,2,0.7954940854317621,0.2045059145682379,0.7954940854317621,0.0
year,5,55,2020,2016,Czechia,3,1,0.599587108709956,0.599587108709956,0.40041289129004404,0.0
year,5,56,2021,2017,Czechia,3,1,0.5541327007892705,0.5541327007892705,0.44586729921072954,0.0
year,5,57,2022,2018,Czechia,3,2,0.51329883627574,0.48670116372426003,0.51329883627574,0.0
year,5,58,2023,2019,Czechia,4,2,0.6552809254152209,0.34471907458477913,0.6552809254152209,0.0
year,5,59,2024,2020,Czechia,3,1,0.7055787018313664,0.7055787018313664,0.2944212981686336,0.0
year,5,60,2025,2021,Czechia,3,1,0.7906884266915475,0.7906884266915475,0.20931157330845254,0.0
year,5,30,1995,1991,Ecuador,3,1,0.9129834693701718,0.9129834693701718,0.0870165306298281,0.0
year,5,32,1997,1993,Ecuador,3,1,0.9193624986343397,0.9193624986343397,0.08063750136566028,0.0
year,5,33,1998,1994,Ecuador,3,1,0.9231729897678357,0.9231729897678357,0.07682701023216437,0.0
year,5,34,1999,1995,Ecuador,5,1,0.8339693257194638,0.8339693257194638,0.1660306742805362,0.0
year,5,35,2000,1996,Ecuador,4,1,0.8759878647140342,0.8759878647140342,0.12401213528596577,0.0
year,5,36,2001,1997,Ecuador,4,1,0.8659770282022723,0.8659770282022723,0.13402297179772774,0.0
year,5,37,2002,1998,Ecuador,3,1,0.6105082028653264,0.6105082028653264,0.38949179713467363,0.0
year,5,38,2003,1999,Ecuador,3,1,0.7013171666107151,0.7013171666107151,0.298682833389285,0.0
year,5,40,2005,2001,Ecuador,3,1,1.0,1.0,0.0,0.0
year,5,41,2006,2002,Ecuador,4,1,0.9891228926597119,0.9891228926597119,0.010877107340288126,0.0
year,5,42,2007,2003,Ecuador,7,1,0.7666799964064256,0.7666799964064256,0.052726845296148024,0.18059315829742642
year,5,43,2008,2004,Ecuador,8,1,0.7055017217059856,0.7055017217059856,0.23725767310306417,0.057240605190950256
year,5,44,2009,2005,Ecuador,9,1,0.7399511745088055,0.7399511745088055,0.2598240771636552,0.00022474832753922058
year,5,45,2010,2006,Ecuador,8,1,0.5465925473278301,0.5465925473278301,0.4534074526721699,0.0
year,5,46,2011,2007,Ecuador,8,1,0.5797262177056688,0.5797262177056688,0.39709337763916425,0.02318040465516697
year,5,47,2012,2008,Ecuador,7,1,0.6616585817614696,0.6616585817614696,0.3383414182385305,0.0
year,5,48,2013,2009,Ecuador,8,1,0.7526553456782293,0.7526553456782293,0.24734465432177064,0.0
year,5,49,2014,2010,Ecuador,9,1,0.5581823387886922,0.5581823387886922,0.423841071921164,0.017976589290143816
year,5,50,2015,2011,Ecuador,7,1,0.4994264213955511,0.4994264213955511,0.27946972979177215,0.22110384881267672
year,5,51,2016,2012,Ecuador,5,1,0.42232180947540354,0.42232180947540354,0.3114507526043487,0.2662274379202478
year,5,52,2017,2013,Ecuador,7,2,0.8771571680566657,0.030558212118685976,0.8771571680566657,0.09228461982464836
year,5,53,2018,2014,Ecuador,6,2,0.9099853911033989,0.04135959719984973,0.9099853911033989,0.04865501169675121
year,5,54,2019,2015,Ecuador,6,2,0.872038951544578,0.009519257393371883,0.872038951544578,0.11844179106205006
year,5,55,2020,2016,Ecuador,7,2,0.8807206728001925,0.022455112295397296,0.8807206728001925,0.09682421490441022
year,5,56,2021,2017,Ecuador,7,2,0.8972776928674485,0.05713204240714633,0.8972776928674485,0.04559026472540504
year,5,57,2022,2018,Ecuador,8,2,0.4758384865557308,0.46091600936561195,0.4758384865557308,0.0632455040786573
year,5,58,2023,2019,Ecuador,6,1,0.6051100220254185,0.6051100220254185,0.254847255156593,0.1400427228179885
year,5,59,2024,2020,Ecuador,5,1,0.6815993495171103,0.6815993495171103,0.3184006504828896,0.0
year,5,60,2025,2021,Ecuador,7,2,0.7564923051558263,0.2435076948441736,0.7564923051558263,0.0
year,5,39,2004,2000,Estonia,3,1,0.7781212146526879,0.7781212146526879,0.22187878534731217,0.0
year,5,40,2005,2001,Estonia,3,1,0.7726465364120781,0.7726465364120781,0.22735346358792186,0.0
year,5,41,2006,2002,Estonia,3,1,0.7392058169306551,0.7392058169306551,0.2607941830693448,0.0
year,5,24,1989,1985,Finland,3,1,1.0,1.0,0.0,0.0
year,5,26,1991,1987,Finland,5,1,0.7416533478190661,0.7416533478190661,0.25834665218093394,0.0
year,5,27,1992,1988,Finland,6,1,0.8063736119591993,0.8063736119591993,0.1936263880408007,0.0
year,5,28,1993,1989,Finland,6,1,0.8063736119591993,0.8063736119591993,0.1936263880408007,0.0
year,5,29,1994,1990,Finland,6,1,0.8241104975454795,0.8241104975454795,0.1758895024545205,0.0
year,5,30,1995,1991,Finland,6,1,0.9030545636278733,0.9030545636278733,0.09694543637212674,0.0
year,5,31,1996,1992,Finland,4,1,1.0,1.0,0.0,0.0
year,5,32,1997,1993,Finland,3,1,0.9596027128162675,0.9596027128162675,0.040397287183732554,0.0
year,5,33,1998,1994,Finland,3,1,0.8237002981994905,0.8237002981994905,0.17629970180050952,0.0
year,5,34,1999,1995,Finland,3,1,0.7946207356584715,0.7946207356584715,0.2053792643415285,0.0
