period_idx,period_start,period_end,period_label,period_mid,actor_a,actor_b,collaboration_count,presence_jaccard,specialized_jaccard,presence_active_a,presence_active_b,specialized_active_a,specialized_active_b
4,2001,2010,2001-2010,2005.5,Denmark,Korea (ROK),0,0.0,0.0,0,9,0,8
4,2001,2010,2001-2010,2005.5,Denmark,Malaysia,0,,,0,0,0,0
4,2001,2010,2001-2010,2005.5,Denmark,Monaco,0,,,0,0,0,0
4,2001,2010,2001-2010,2005.5,Denmark,Netherlands,0,0.0,0.0,0,8,0,8
4,2001,2010,2001-2010,2005.5,Denmark,New Zealand,0,0.0,0.0,0,30,0,18
4,2001,2010,2001-2010,2005.5,Denmark,Norway,0,0.0,0.0,0,18,0,14
4,2001,2010,2001-2010,2005.5,Denmark,Peru,0,0.0,0.0,0,11,0,11
4,2001,2010,2001-2010,2005.5,Denmark,Poland,0,0.0,0.0,0,9,0,8
4,2001,2010,2001-2010,2005.5,Denmark,Portugal,0,,,0,0,0,0
4,2001,2010,2001-2010,2005.5,Denmark,Romania,0,0.0,0.0,0,13,0,8
4,2001,2010,2001-2010,2005.5,Denmark,Russian Federation,0,0.0,0.0,0,24,0,15
4,2001,2010,2001-2010,2005.5,Denmark,SCAR,0,0.0,0.0,0,18,0,13
4,2001,2010,2001-2010,2005.5,Denmark,Slovakia,0,,,0,0,0,0
4,2001,2010,2001-2010,2005.5,Denmark,South Africa,0,0.0,0.0,0,12,0,10
4,2001,2010,2001-2010,2005.5,Denmark,Spain,0,0.0,0.0,0,14,0,11
4,2001,2010,2001-2010,2005.5,Denmark,Sweden,0,0.0,0.0,0,11,0,11
4,2001,2010,2001-2010,2005.5,Denmark,Switzerland,0,,,0,0,0,0
4,2001,2010,2001-2010,2005.5,Denmark,Türkiye,0,,,0,0,0,0
4,2001,2010,2001-2010,2005.5,Denmark,UNEP,0,0.0,0.0,0,6,0,6
4,2001,2010,2001-2010,2005.5,Denmark,Ukraine,0,0.0,0.0,0,9,0,8
4,2001,2010,2001-2010,2005.5,Denmark,United Kingdom,0,0.0,0.0,0,30,0,18
4,2001,2010,2001-2010,2005.5,Denmark,United States,0,0.0,0.0,0,22,0,10
4,2001,2010,2001-2010,2005.5,Denmark,Uruguay,0,0.0,0.0,0,17,0,10
4,2001,2010,2001-2010,2005.5,Denmark,Venezuela,0,0.0,0.0,0,2,0,2
4,2001,2010,2001-2010,2005.5,Denmark,WMO,0,0.0,0.0,0,1,0,1
4,2001,2010,2001-2010,2005.5,Denmark,WTO,0,,,0,0,0,0
4,2001,2010,2001-2010,2005.5,Ecuador,Estonia,0,0.25,0.2,12,3,9,3
4,2001,2010,2001-2010,2005.5,Ecuador,Finland,0,0.3125,0.38461538461538464,12,9,9,9
4,2001,2010,2001-2010,2005.5,Ecuador,France,0,0.28,0.15789473684210525,12,20,9,13
4,2001,2010,2001-2010,2005.5,Ecuador,Germany,0,0.32,0.2631578947368421,12,21,9,15
4,2001,2010,2001-2010,2005.5,Ecuador,Greece,0,0.0,0.0,12,1,9,1
4,2001,2010,2001-2010,2005.5,Ecuador,IAATO,0,0.23809523809523808,0.0625,12,14,9,8
4,2001,2010,2001-2010,2005.5,Ecuador,ICAO,0,0.0,0.0,12,0,9,0
4,2001,2010,2001-2010,2005.5,Ecuador,IGP&I Clubs,0,0.0,0.0,12,0,9,0
4,2001,2010,2001-2010,2005.5,Ecuador,IHO,0,0.13333333333333333,0.16666666666666666,12,5,9,5
4,2001,2010,2001-2010,2005.5,Ecuador,IMO,0,0.0,0.0,12,1,9,1
4,2001,2010,2001-2010,2005.5,Ecuador,IOC,0,0.0,0.0,12,0,9,0
4,2001,2010,2001-2010,2005.5,Ecuador,IOPC Funds,0,0.0,0.0,12,0,9,0
4,2001,2010,2001-2010,2005.5,Ecuador,IPCC,0,0.0,0.0,12,0,9,0
4,2001,2010,2001-2010,2005.5,Ecuador,IPY-IPO,0,0.0,0.0,12,1,9,1
4,2001,2010,2001-2010,2005.5,Ecuador,IUCN,0,0.0,0.0,12,4,9,4
4,2001,2010,2001-2010,2005.5,Ecuador,Iceland,0,0.0,0.0,12,0,9,0
4,2001,2010,2001-2010,2005.5,Ecuador,India,0,0.3888888888888889,0.26666666666666666,12,13,9,10
4,2001,2010,2001-2010,2005.5,Ecuador,Italy,0,0.18181818181818182,0.17647058823529413,12,14,9,11
4,2001,2010,2001-2010,2005.5,Ecuador,Japan,0,0.3888888888888889,0.26666666666666666,12,13,9,10
4,2001,2010,2001-2010,2005.5,Ecuador,Kazakhstan,0,0.0,0.0,12,0,9,0
4,2001,2010,2001-2010,2005.5,Ecuador,Korea (DPRK),0,0.0,0.0,12,0,9,0
4,2001,2010,2001-2010,2005.5,Ecuador,Korea (ROK),0,0.4,0.3076923076923077,12,9,9,8
4,2001,2010,2001-2010,2005.5,Ecuador,Malaysia,0,0.0,0.0,12,0,9,0
4,2001,2010,2001-2010,2005.5,Ecuador,Monaco,0,0.0,0.0,12,0,9,0
4,2001,2010,2001-2010,2005.5,Ecuador,Netherlands,0,0.17647058823529413,0.13333333333333333,12,8,9,8
4,2001,2010,2001-2010,2005.5,Ecuador,New Zealand,0,0.3125,0.038461538461538464,12,30,9,18
4,2001,2010,2001-2010,2005.5,Ecuador,Norway,0,0.36363636363636365,0.15,12,18,9,14
4,2001,2010,2001-2010,2005.5,Ecuador,Peru,4,0.4375,0.3333333333333333,12,11,9,11
4,2001,2010,2001-2010,2005.5,Ecuador,Poland,2,0.5,0.3076923076923077,12,9,9,8
4,2001,2010,2001-2010,2005.5,Ecuador,Portugal,0,0.0,0.0,12,0,9,0
4,2001,2010,2001-2010,2005.5,Ecuador,Romania,0,0.47058823529411764,0.3076923076923077,12,13,9,8
4,2001,2010,2001-2010,2005.5,Ecuador,Russian Federation,0,0.38461538461538464,0.2,12,24,9,15
4,2001,2010,2001-2010,2005.5,Ecuador,SCAR,0,0.30434782608695654,0.2222222222222222,12,18,9,13
4,2001,2010,2001-2010,2005.5,Ecuador,Slovakia,0,0.0,0.0,12,0,9,0
4,2001,2010,2001-2010,2005.5,Ecuador,South Africa,0,0.4117647058823529,0.46153846153846156,12,12,9,10
4,2001,2010,2001-2010,2005.5,Ecuador,Spain,0,0.3684210526315789,0.25,12,14,9,11
4,2001,2010,2001-2010,2005.5,Ecuador,Sweden,0,0.2777777777777778,0.17647058823529413,12,11,9,11
4,2001,2010,2001-2010,2005.5,Ecuador,Switzerland,0,0.0,0.0,12,0,9,0
4,2001,2010,2001-2010,2005.5,Ecuador,Türkiye,0,0.0,0.0,12,0,9,0
4,2001,2010,2001-2010,2005.5,Ecuador,UNEP,0,0.2,0.25,12,6,9,6
4,2001,2010,2001-2010,2005.5,Ecuador,Ukraine,0,0.4,0.21428571428571427,12,9,9,8
4,2001,2010,2001-2010,2005.5,Ecuador,United Kingdom,0,0.3548387096774194,0.125,12,30,9,18
4,2001,2010,2001-2010,2005.5,Ecuador,United States,2,0.25925925925925924,0.05555555555555555,12,22,9,10
4,2001,2010,2001-2010,2005.5,Ecuador,Uruguay,0,0.38095238095238093,0.35714285714285715,12,17,9,10
4,2001,2010,2001-2010,2005.5,Ecuador,Venezuela,0,0.07692307692307693,0.1,12,2,9,2
4,2001,2010,2001-2010,2005.5,Ecuador,WMO,0,0.0,0.0,12,1,9,1
4,2001,2010,2001-2010,2005.5,Ecuador,WTO,0,0.0,0.0,12,0,9,0
4,2001,2010,2001-2010,2005.5,Estonia,Finland,0,0.2,0.2,3,9,3,9
4,2001,2010,2001-2010,2005.5,Estonia,France,0,0.09523809523809523,0.14285714285714285,3,20,3,13
4,2001,2010,2001-2010,2005.5,Estonia,Germany,0,0.14285714285714285,0.2,3,21,3,15
4,2001,2010,2001-2010,2005.5,Estonia,Greece,0,0.0,0.0,3,1,3,1
4,2001,2010,2001-2010,2005.5,Estonia,IAATO,0,0.0625,0.0,3,14,3,8
4,2001,2010,2001-2010,2005.5,Estonia,ICAO,0,0.0,0.0,3,0,3,0
4,2001,2010,2001-2010,2005.5,Estonia,IGP&I Clubs,0,0.0,0.0,3,0,3,0
4,2001,2010,2001-2010,2005.5,Estonia,IHO,0,0.14285714285714285,0.14285714285714285,3,5,3,5
4,2001,2010,2001-2010,2005.5,Estonia,IMO,0,0.0,0.0,3,1,3,1
4,2001,2010,2001-2010,2005.5,Estonia,IOC,0,0.0,0.0,3,0,3,0
4,2001,2010,2001-2010,2005.5,Estonia,IOPC Funds,0,0.0,0.0,3,0,3,0
4,2001,2010,2001-2010,2005.5,Estonia,IPCC,0,0.0,0.0,3,0,3,0
4,2001,2010,2001-2010,2005.5,Estonia,IPY-IPO,0,0.0,0.0,3,1,3,1
4,2001,2010,2001-2010,2005.5,Estonia,IUCN,0,0.0,0.0,3,4,3,4
4,2001,2010,2001-2010,2005.5,Estonia,Iceland,0,0.0,0.0,3,0,3,0
4,2001,2010,2001-2010,2005.5,Estonia,India,0,0.23076923076923078,0.08333333333333333,3,13,3,10
4,2001,2010,2001-2010,2005.5,Estonia,Italy,0,0.0625,0.07692307692307693,3,14,3,11
4,2001,2010,2001-2010,2005.5,Estonia,Japan,0,0.23076923076923078,0.18181818181818182,3,13,3,10
4,2001,2010,2001-2010,2005.5,Estonia,Kazakhstan,0,0.0,0.0,3,0,3,0
4,2001,2010,2001-2010,2005.5,Estonia,Korea (DPRK),0,0.0,0.0,3,0,3,0
4,2001,2010,2001-2010,2005.5,Estonia,Korea (ROK),0,0.3333333333333333,0.375,3,9,3,8
4,2001,2010,2001-2010,2005.5,Estonia,Malaysia,0,0.0,0.0,3,0,3,0
4,2001,2010,2001-2010,2005.5,Estonia,Monaco,0,0.0,0.0,3,0,3,0
4,2001,2010,2001-2010,2005.5,Estonia,Netherlands,0,0.2222222222222222,0.2222222222222222,3,8,3,8
4,2001,2010,2001-2010,2005.5,Estonia,New Zealand,0,0.06451612903225806,0.0,3,30,3,18
4,2001,2010,2001-2010,2005.5,Estonia,Norway,0,0.10526315789473684,0.0625,3,18,3,14
4,2001,2010,2001-2010,2005.5,Estonia,Peru,0,0.2727272727272727,0.2727272727272727,3,11,3,11
4,2001,2010,2001-2010,2005.5,Estonia,Poland,0,0.2,0.1,3,9,3,8
4,2001,2010,2001-2010,2005.5,Estonia,Portugal,0,0.0,0.0,3,0,3,0
4,2001,2010,2001-2010,2005.5,Estonia,Romania,0,0.23076923076923078,0.2222222222222222,3,13,3,8
4,2001,2010,2001-2010,2005.5,Estonia,Russian Federation,0,0.125,0.058823529411764705,3,24,3,15
4,2001,2010,2001-2010,2005.5,Estonia,SCAR,0,0.05,0.0,3,18,3,13
4,2001,2010,2001-2010,2005.5,Estonia,Slovakia,0,0.0,0.0,3,0,3,0
4,2001,2010,2001-2010,2005.5,Estonia,South Africa,0,0.25,0.18181818181818182,3,12,3,10
4,2001,2010,2001-2010,2005.5,Estonia,Spain,0,0.13333333333333333,0.07692307692307693,3,14,3,11
4,2001,2010,2001-2010,2005.5,Estonia,Sweden,0,0.2727272727272727,0.2727272727272727,3,11,3,11
4,2001,2010,2001-2010,2005.5,Estonia,Switzerland,0,0.0,0.0,3,0,3,0
4,2001,2010,2001-2010,2005.5,Estonia,Türkiye,0,0.0,0.0,3,0,3,0
4,2001,2010,2001-2010,2005.5,Estonia,UNEP,0,0.0,0.0,3,6,3,6
4,2001,2010,2001-2010,2005.5,Estonia,Ukraine,0,0.2,0.2222222222222222,3,9,3,8
4,2001,2010,2001-2010,2005.5,Estonia,United Kingdom,0,0.1,0.05,3,30,3,18
4,2001,2010,2001-2010,2005.5,Estonia,United States,0,0.08695652173913043,0.0,3,22,3,10
4,2001,2010,2001-2010,2005.5,Estonia,Uruguay,0,0.17647058823529413,0.3,3,17,3,10
4,2001,2010,2001-2010,2005.5,Estonia,Venezuela,0,0.0,0.0,3,2,3,2
4,2001,2010,2001-2010,2005.5,Estonia,WMO,0,0.0,0.0,3,1,3,1
4,2001,2010,2001-2010,2005.5,Estonia,WTO,0,0.0,0.0,3,0,3,0
4,2001,2010,2001-2010,2005.5,Finland,France,6,0.20833333333333334,0.2222222222222222,9,20,9,13
4,2001,2010,2001-2010,2005.5,Finland,Germany,6,0.30434782608695654,0.3333333333333333,9,21,9,15
4,2001,2010,2001-2010,2005.5,Finland,Greece,0,0.0,0.0,9,1,9,1
4,2001,2010,2001-2010,2005.5,Finland,IAATO,0,0.09523809523809523,0.0,9,14,9,8
4,2001,2010,2001-2010,2005.5,Finland,ICAO,0,0.0,0.0,9,0,9,0
4,2001,2010,2001-2010,2005.5,Finland,IGP&I Clubs,0,0.0,0.0,9,0,9,0
4,2001,2010,2001-2010,2005.5,Finland,IHO,0,0.16666666666666666,0.16666666666666666,9,5,9,5
4,2001,2010,2001-2010,2005.5,Finland,IMO,0,0.0,0.0,9,1,9,1
4,2001,2010,2001-2010,2005.5,Finland,IOC,0,0.0,0.0,9,0,9,0
4,2001,2010,2001-2010,2005.5,Finland,IOPC Funds,0,0.0,0.0,9,0,9,0
4,2001,2010,2001-2010,2005.5,Finland,IPCC,0,0.0,0.0,9,0,9,0
4,2001,2010,2001-2010,2005.5,Finland,IPY-IPO,0,0.1111111111111111,0.1111111111111111,9,1,9,1
4,2001,2010,2001-2010,2005.5,Finland,IUCN,0,0.0,0.0,9,4,9,4
4,2001,2010,2001-2010,2005.5,Finland,Iceland,0,0.0,0.0,9,0,9,0
4,2001,2010,2001-2010,2005.5,Finland,India,0,0.2222222222222222,0.1875,9,13,9,10
4,2001,2010,2001-2010,2005.5,Finland,Italy,3,0.15,0.1111111111111111,9,14,9,11
4,2001,2010,2001-2010,2005.5,Finland,Japan,0,0.4666666666666667,0.5833333333333334,9,13,9,10
4,2001,2010,2001-2010,2005.5,Finland,Kazakhstan,0,0.0,0.0,9,0,9,0
4,2001,2010,2001-2010,2005.5,Finland,Korea (DPRK),0,0.0,0.0,9,0,9,0
4,2001,2010,2001-2010,2005.5,Finland,Korea (ROK),0,0.38461538461538464,0.4166666666666667,9,9,9,8
4,2001,2010,2001-2010,2005.5,Finland,Malaysia,0,0.0,0.0,9,0,9,0
4,2001,2010,2001-2010,2005.5,Finland,Monaco,0,0.0,0.0,9,0,9,0
4,2001,2010,2001-2010,2005.5,Finland,Netherlands,6,0.4166666666666667,0.4166666666666667,9,8,9,8
4,2001,2010,2001-2010,2005.5,Finland,New Zealand,0,0.25806451612903225,0.08,9,30,9,18
4,2001,2010,2001-2010,2005.5,Finland,Norway,1,0.35,0.21052631578947367,9,18,9,14
4,2001,2010,2001-2010,2005.5,Finland,Peru,0,0.3333333333333333,0.3333333333333333,9,11,9,11
4,2001,2010,2001-2010,2005.5,Finland,Poland,0,0.2,0.13333333333333333,9,9,9,8
4,2001,2010,2001-2010,2005.5,Finland,Portugal,0,0.0,0.0,9,0,9,0
4,2001,2010,2001-2010,2005.5,Finland,Romania,0,0.29411764705882354,0.3076923076923077,9,13,9,8
4,2001,2010,2001-2010,2005.5,Finland,Russian Federation,0,0.32,0.2631578947368421,9,24,9,15
4,2001,2010,2001-2010,2005.5,Finland,SCAR,0,0.125,0.1,9,18,9,13
4,2001,2010,2001-2010,2005.5,Finland,Slovakia,0,0.0,0.0,9,0,9,0
4,2001,2010,2001-2010,2005.5,Finland,South Africa,1,0.3125,0.26666666666666666,9,12,9,10
4,2001,2010,2001-2010,2005.5,Finland,Spain,5,0.2777777777777778,0.25,9,14,9,11
4,2001,2010,2001-2010,2005.5,Finland,Sweden,6,0.42857142857142855,0.42857142857142855,9,11,9,11
4,2001,2010,2001-2010,2005.5,Finland,Switzerland,0,0.0,0.0,9,0,9,0
4,2001,2010,2001-2010,2005.5,Finland,Türkiye,0,0.0,0.0,9,0,9,0
4,2001,2010,2001-2010,2005.5,Finland,UNEP,0,0.36363636363636365,0.36363636363636365,9,6,9,6
4,2001,2010,2001-2010,2005.5,Finland,Ukraine,0,0.2,0.21428571428571427,9,9,9,8
4,2001,2010,2001-2010,2005.5,Finland,United Kingdom,1,0.25806451612903225,0.125,9,30,9,18
4,2001,2010,2001-2010,2005.5,Finland,United States,0,0.14814814814814814,0.05555555555555555,9,22,9,10
4,2001,2010,2001-2010,2005.5,Finland,Uruguay,0,0.3,0.1875,9,17,9,10
4,2001,2010,2001-2010,2005.5,Finland,Venezuela,0,0.1,0.1,9,2,9,2
4,2001,2010,2001-2010,2005.5,Finland,WMO,0,0.0,0.0,9,1,9,1
4,2001,2010,2001-2010,2005.5,Finland,WTO,0,0.0,0.0,9,0,9,0
4,2001,2010,2001-2010,2005.5,France,Germany,8,0.5185185185185185,0.2727272727272727,20,21,13,15
4,2001,2010,2001-2010,2005.5,France,Greece,0,0.0,0.0,20,1,13,1
4,2001,2010,2001-2010,2005.5,France,IAATO,0,0.4782608695652174,0.23529411764705882,20,14,13,8
4,2001,2010,2001-2010,2005.5,France,ICAO,0,0.0,0.0,20,0,13,0
4,2001,2010,2001-2010,2005.5,France,IGP&I Clubs,0,0.0,0.0,20,0,13,0
4,2001,2010,2001-2010,2005.5,France,IHO,0,0.08695652173913043,0.058823529411764705,20,5,13,5
4,2001,2010,2001-2010,2005.5,France,IMO,0,0.05,0.0,20,1,13,1
4,2001,2010,2001-2010,2005.5,France,IOC,0,0.0,0.0,20,0,13,0
4,2001,2010,2001-2010,2005.5,France,IOPC Funds,0,0.0,0.0,20,0,13,0
4,2001,2010,2001-2010,2005.5,France,IPCC,0,0.0,0.0,20,0,13,0
4,2001,2010,2001-2010,2005.5,France,IPY-IPO,0,0.0,0.0,20,1,13,1
4,2001,2010,2001-2010,2005.5,France,IUCN,0,0.09090909090909091,0.0625,20,4,13,4
4,2001,2010,2001-2010,2005.5,France,Iceland,0,0.0,0.0,20,0,13,0
4,2001,2010,2001-2010,2005.5,France,India,0,0.32,0.09523809523809523,20,13,13,10
4,2001,2010,2001-2010,2005.5,France,Italy,5,0.36,0.2,20,14,13,11
4,2001,2010,2001-2010,2005.5,France,Japan,0,0.2692307692307692,0.15,20,13,13,10
4,2001,2010,2001-2010,2005.5,France,Kazakhstan,0,0.0,0.0,20,0,13,0
4,2001,2010,2001-2010,2005.5,France,Korea (DPRK),0,0.0,0.0,20,0,13,0
4,2001,2010,2001-2010,2005.5,France,Korea (ROK),0,0.16,0.10526315789473684,20,9,13,8
4,2001,2010,2001-2010,2005.5,France,Malaysia,0,0.0,0.0,20,0,13,0
4,2001,2010,2001-2010,2005.5,France,Monaco,0,0.0,0.0,20,0,13,0
4,2001,2010,2001-2010,2005.5,France,Netherlands,9,0.2727272727272727,0.23529411764705882,20,8,13,8
4,2001,2010,2001-2010,2005.5,France,New Zealand,5,0.47058823529411764,0.2916666666666667,20,30,13,18
4,2001,2010,2001-2010,2005.5,France,Norway,2,0.5833333333333334,0.22727272727272727,20,18,13,14
4,2001,2010,2001-2010,2005.5,France,Peru,1,0.2916666666666667,0.2,20,11,13,11
4,2001,2010,2001-2010,2005.5,France,Poland,0,0.2608695652173913,0.10526315789473684,20,9,13,8
4,2001,2010,2001-2010,2005.5,France,Portugal,0,0.0,0.0,20,0,13,0
4,2001,2010,2001-2010,2005.5,France,Romania,0,0.2692307692307692,0.05,20,13,13,8
4,2001,2010,2001-2010,2005.5,France,Russian Federation,2,0.4666666666666667,0.16666666666666666,20,24,13,15
4,2001,2010,2001-2010,2005.5,France,SCAR,0,0.26666666666666666,0.13043478260869565,20,18,13,13
4,2001,2010,2001-2010,2005.5,France,Slovakia,0,0.0,0.0,20,0,13,0
4,2001,2010,2001-2010,2005.5,France,South Africa,3,0.23076923076923078,0.15,20,12,13,10
4,2001,2010,2001-2010,2005.5,France,Spain,5,0.36,0.2,20,14,13,11
4,2001,2010,2001-2010,2005.5,France,Sweden,7,0.34782608695652173,0.3333333333333333,20,11,13,11
4,2001,2010,2001-2010,2005.5,France,Switzerland,0,0.0,0.0,20,0,13,0
4,2001,2010,2001-2010,2005.5,France,Türkiye,0,0.0,0.0,20,0,13,0
4,2001,2010,2001-2010,2005.5,France,UNEP,0,0.13043478260869565,0.1875,20,6,13,6
4,2001,2010,2001-2010,2005.5,France,Ukraine,2,0.38095238095238093,0.16666666666666666,20,9,13,8
4,2001,2010,2001-2010,2005.5,France,United Kingdom,7,0.6666666666666666,0.24,20,30,13,18
4,2001,2010,2001-2010,2005.5,France,United States,1,0.6153846153846154,0.2777777777777778,20,22,13,10
4,2001,2010,2001-2010,2005.5,France,Uruguay,0,0.37037037037037035,0.21052631578947367,20,17,13,10
4,2001,2010,2001-2010,2005.5,France,Venezuela,0,0.0,0.0,20,2,13,2
4,2001,2010,2001-2010,2005.5,France,WMO,0,0.0,0.0,20,1,13,1
4,2001,2010,2001-2010,2005.5,France,WTO,0,0.0,0.0,20,0,13,0
4,2001,2010,2001-2010,2005.5,Germany,Greece,0,0.0,0.0,21,1,15,1
4,2001,2010,2001-2010,2005.5,Germany,IAATO,0,0.2962962962962963,0.045454545454545456,21,14,15,8
4,2001,2010,2001-2010,2005.5,Germany,ICAO,0,0.0,0.0,21,0,15,0
4,2001,2010,2001-2010,2005.5,Germany,IGP&I Clubs,0,0.0,0.0,21,0,15,0
4,2001,2010,2001-2010,2005.5,Germany,IHO,0,0.08333333333333333,0.05263157894736842,21,5,15,5
4,2001,2010,2001-2010,2005.5,Germany,IMO,0,0.047619047619047616,0.06666666666666667,21,1,15,1
4,2001,2010,2001-2010,2005.5,Germany,IOC,0,0.0,0.0,21,0,15,0
4,2001,2010,2001-2010,2005.5,Germany,IOPC Funds,0,0.0,0.0,21,0,15,0
4,2001,2010,2001-2010,2005.5,Germany,IPCC,0,0.0,0.0,21,0,15,0
4,2001,2010,2001-2010,2005.5,Germany,IPY-IPO,0,0.047619047619047616,0.0,21,1,15,1
4,2001,2010,2001-2010,2005.5,Germany,IUCN,0,0.041666666666666664,0.0,21,4,15,4
4,2001,2010,2001-2010,2005.5,Germany,Iceland,0,0.0,0.0,21,0,15,0
4,2001,2010,2001-2010,2005.5,Germany,India,0,0.36,0.13636363636363635,21,13,15,10
4,2001,2010,2001-2010,2005.5,Germany,Italy,5,0.2962962962962963,0.23809523809523808,21,14,15,11
4,2001,2010,2001-2010,2005.5,Germany,Japan,1,0.36,0.3157894736842105,21,13,15,10
4,2001,2010,2001-2010,2005.5,Germany,Kazakhstan,0,0.0,0.0,21,0,15,0
4,2001,2010,2001-2010,2005.5,Germany,Korea (DPRK),0,0.0,0.0,21,0,15,0
4,2001,2010,2001-2010,2005.5,Germany,Korea (ROK),1,0.30434782608695654,0.35294117647058826,21,9,15,8
4,2001,2010,2001-2010,2005.5,Germany,Malaysia,0,0.0,0.0,21,0,15,0
4,2001,2010,2001-2010,2005.5,Germany,Monaco,0,0.0,0.0,21,0,15,0
4,2001,2010,2001-2010,2005.5,Germany,Netherlands,9,0.3181818181818182,0.35294117647058826,21,8,15,8
4,2001,2010,2001-2010,2005.5,Germany,New Zealand,1,0.45714285714285713,0.13793103448275862,21,30,15,18
4,2001,2010,2001-2010,2005.5,Germany,Norway,1,0.4444444444444444,0.2608695652173913,21,18,15,14
4,2001,2010,2001-2010,2005.5,Germany,Peru,2,0.18518518518518517,0.23809523809523808,21,11,15,11
4,2001,2010,2001-2010,2005.5,Germany,Poland,0,0.25,0.21052631578947367,21,9,15,8
4,2001,2010,2001-2010,2005.5,Germany,Portugal,0,0.0,0.0,21,0,15,0
4,2001,2010,2001-2010,2005.5,Germany,Romania,0,0.3076923076923077,0.15,21,13,15,8
4,2001,2010,2001-2010,2005.5,Germany,Russian Federation,2,0.5517241379310345,0.36363636363636365,21,24,15,15
4,2001,2010,2001-2010,2005.5,Germany,SCAR,0,0.3,0.12,21,18,15,13
4,2001,2010,2001-2010,2005.5,Germany,Slovakia,0,0.0,0.0,21,0,15,0
4,2001,2010,2001-2010,2005.5,Germany,South Africa,3,0.32,0.25,21,12,15,10
4,2001,2010,2001-2010,2005.5,Germany,Spain,4,0.4583333333333333,0.3,21,14,15,11
4,2001,2010,2001-2010,2005.5,Germany,Sweden,6,0.3333333333333333,0.3684210526315789,21,11,15,11
4,2001,2010,2001-2010,2005.5,Germany,Switzerland,0,0.0,0.0,21,0,15,0
4,2001,2010,2001-2010,2005.5,Germany,Türkiye,0,0.0,0.0,21,0,15,0
4,2001,2010,2001-2010,2005.5,Germany,UNEP,0,0.22727272727272727,0.16666666666666666,21,6,15,6
4,2001,2010,2001-2010,2005.5,Germany,Ukraine,1,0.30434782608695654,0.21052631578947367,21,9,15,8
4,2001,2010,2001-2010,2005.5,Germany,United Kingdom,4,0.6451612903225806,0.375,21,30,15,18
4,2001,2010,2001-2010,2005.5,Germany,United States,2,0.5357142857142857,0.19047619047619047,21,22,15,10
4,2001,2010,2001-2010,2005.5,Germany,Uruguay,0,0.46153846153846156,0.3157894736842105,21,17,15,10
4,2001,2010,2001-2010,2005.5,Germany,Venezuela,0,0.0,0.0,21,2,15,2
4,2001,2010,2001-2010,2005.5,Germany,WMO,0,0.0,0.0,21,1,15,1
4,2001,2010,2001-2010,2005.5,Germany,WTO,0,0.0,0.0,21,0,15,0
4,2001,2010,2001-2010,2005.5,Greece,IAATO,0,0.0,0.0,1,14,1,8
4,2001,2010,2001-2010,2005.5,Greece,ICAO,0,0.0,0.0,1,0,1,0
4,2001,2010,2001-2010,2005.5,Greece,IGP&I Clubs,0,0.0,0.0,1,0,1,0
4,2001,2010,2001-2010,2005.5,Greece,IHO,0,0.0,0.0,1,5,1,5
4,2001,2010,2001-2010,2005.5,Greece,IMO,0,0.0,0.0,1,1,1,1
4,2001,2010,2001-2010,2005.5,Greece,IOC,0,0.0,0.0,1,0,1,0
4,2001,2010,2001-2010,2005.5,Greece,IOPC Funds,0,0.0,0.0,1,0,1,0
4,2001,2010,2001-2010,2005.5,Greece,IPCC,0,0.0,0.0,1,0,1,0
4,2001,2010,2001-2010,2005.5,Greece,IPY-IPO,0,0.0,0.0,1,1,1,1
4,2001,2010,2001-2010,2005.5,Greece,IUCN,0,0.0,0.0,1,4,1,4
4,2001,2010,2001-2010,2005.5,Greece,Iceland,0,0.0,0.0,1,0,1,0
4,2001,2010,2001-2010,2005.5,Greece,India,0,0.0,0.0,1,13,1,10
4,2001,2010,2001-2010,2005.5,Greece,Italy,0,0.07142857142857142,0.09090909090909091,1,14,1,11
4,2001,2010,2001-2010,2005.5,Greece,Japan,0,0.0,0.0,1,13,1,10
4,2001,2010,2001-2010,2005.5,Greece,Kazakhstan,0,0.0,0.0,1,0,1,0
4,2001,2010,2001-2010,2005.5,Greece,Korea (DPRK),0,0.0,0.0,1,0,1,0
4,2001,2010,2001-2010,2005.5,Greece,Korea (ROK),0,0.0,0.0,1,9,1,8
4,2001,2010,2001-2010,2005.5,Greece,Malaysia,0,0.0,0.0,1,0,1,0
4,2001,2010,2001-2010,2005.5,Greece,Monaco,0,0.0,0.0,1,0,1,0
4,2001,2010,2001-2010,2005.5,Greece,Netherlands,0,0.0,0.0,1,8,1,8
4,2001,2010,2001-2010,2005.5,Greece,New Zealand,0,0.0,0.0,1,30,1,18
4,2001,2010,2001-2010,2005.5,Greece,Norway,0,0.0,0.0,1,18,1,14
4,2001,2010,2001-2010,2005.5,Greece,Peru,0,0.0,0.0,1,11,1,11
4,2001,2010,2001-2010,2005.5,Greece,Poland,0,0.0,0.0,1,9,1,8
4,2001,2010,2001-2010,2005.5,Greece,Portugal,0,0.0,0.0,1,0,1,0
4,2001,2010,2001-2010,2005.5,Greece,Romania,0,0.07692307692307693,0.125,1,13,1,8
4,2001,2010,2001-2010,2005.5,Greece,Russian Federation,0,0.0,0.0,1,24,1,15
4,2001,2010,2001-2010,2005.5,Greece,SCAR,0,0.0,0.0,1,18,1,13
4,2001,2010,2001-2010,2005.5,Greece,Slovakia,0,0.0,0.0,1,0,1,0
