actor_i,actor_j,portfolio_emd_1d,geo_km,log_geo_km
Czechia,United Kingdom,0.202702914011191,1279.7055573045357,7.154385297096101
Czechia,United States,0.18460353231415608,8425.79624724233,9.039053260813205
Czechia,Uruguay,0.03807730858601567,11515.485676029768,9.351447989049202
Czechia,Venezuela,0.18521434444328908,8809.261849870041,9.083558929934219
Denmark,Ecuador,0.16607044321099235,10031.427459038241,9.213478189776584
Denmark,Estonia,0.09210676744385662,991.4696440089492,6.899188331262167
Denmark,Finland,0.14843659802689707,1365.0972422062248,7.218980944793152
Denmark,France,0.2613661590711518,1163.675423918411,7.059338743975849
Denmark,Germany,0.26255613810494544,547.7868636866297,6.305886276414816
Denmark,Greece,0.02424551267513239,2120.913233180662,7.659602045279376
Denmark,Iceland,0.055322922916833564,1778.158480478844,7.483333546229224
Denmark,India,0.2178396735606688,6756.766482747785,8.818299723645795
Denmark,Italy,0.19204734989487038,1547.3703276426322,7.344312206309574
Denmark,Japan,0.12766220848378132,8666.43468375731,9.067212760718489
Denmark,Kazakhstan,0.1359501539966303,3863.1999733870753,8.259251127670503
Denmark,Korea (DPRK),0.03253282207291937,7766.583993969016,8.957585706275683
Denmark,Korea (ROK),0.16325736462323337,8209.652040548537,9.013065819154715
Denmark,Malaysia,0.10403388697409562,9813.70178312212,9.19153482930433
Denmark,Netherlands,0.2423008244562602,544.5892610786068,6.300031861129717
Denmark,New Zealand,0.33356288914560767,17795.023670216746,9.786674128104506
Denmark,Norway,0.3195137824917513,2668.4025831231947,7.889235288876862
Denmark,Peru,0.12739947906132595,10576.781376031448,9.266416441362274
Denmark,Poland,0.25068179400037965,796.7344920750287,6.680521489129393
Denmark,Portugal,0.12577670637160107,2278.86325565144,7.731432025537398
Denmark,Romania,0.13355602703823227,1531.8007242119738,7.334199266260323
Denmark,Russian Federation,0.2243586039604866,4413.126198666095,8.392338605884476
Denmark,Slovakia,0.055322922916833564,1088.5439287097247,6.992596236966133
Denmark,South Africa,0.20816904939505945,9553.165720382078,9.164627867589665
Denmark,Spain,0.27682637824867123,2055.278682800156,7.628166729804052
Denmark,Sweden,0.20275806748697503,726.9010105145105,6.588790306659537
Denmark,Switzerland,0.06355802165003266,1061.0498787053514,6.9670141485413755
Denmark,Türkiye,0.11481067397415677,2740.6460745595746,7.915948965222047
Denmark,Ukraine,0.23355754084760677,1667.5432082444402,7.419106689444738
Denmark,United Kingdom,0.3302098807289115,746.7027664167023,6.615667202891767
Denmark,United States,0.31091968672565107,7651.219459699422,8.942620320613372
Denmark,Uruguay,0.1568743142483147,11617.015427234373,9.360226149500402
Denmark,Venezuela,0.08932086121211635,8479.254533394747,9.045377816123954
Ecuador,Estonia,0.11048668226649075,10974.4031084906,9.30332084999427
Ecuador,Finland,0.04553411939576986,10913.586341870297,9.297763745421726
Ecuador,France,0.14209854310958117,9422.5226548482,9.150858129473576
Ecuador,Germany,0.14710190872717466,10071.529597025532,9.217467870605073
Ecuador,Greece,0.1903159558861247,11000.768740550446,9.305720434843215
Ecuador,Iceland,0.18558573141080303,8824.93226573822,9.085336206501585
Ecuador,India,0.06870165282953788,16706.709091094202,9.723565659709832
Ecuador,Italy,0.06733383739715959,10214.670592501088,9.23158025930162
Ecuador,Japan,0.04164879399021165,14653.619162209005,9.592442625724425
Ecuador,Kazakhstan,0.24186558137635253,13850.436992613735,9.536072062931003
Ecuador,Korea (DPRK),0.18805712285142648,15037.049861457223,9.618272425434707
Ecuador,Korea (ROK),0.02935858302491809,15333.673017219628,9.637806539854674
Ecuador,Malaysia,0.2099493143538178,19781.711639771296,9.892513135293902
Ecuador,Netherlands,0.12653612736951786,9730.633163342813,9.183034246376627
Ecuador,New Zealand,0.2227167170272826,11203.630735576862,9.323993177569893
Ecuador,Norway,0.20482243318014048,10411.998479163862,9.25071412004874
Ecuador,Peru,0.0401749919506233,873.646785034256,6.772676157854114
Ecuador,Poland,0.11991312908485528,10666.154947322435,9.274830918274459
Ecuador,Portugal,0.07078754861504324,8428.661850811002,9.03939330183732
Ecuador,Romania,0.056289748520908865,11110.251554941948,9.315623524586341
Ecuador,Russian Federation,0.08892378549946538,13505.825663712323,9.510876401989307
Ecuador,Slovakia,0.18558573141080303,10734.607734353503,9.281228168830484
Ecuador,South Africa,0.09148388574982301,11318.970757113455,9.334235425106993
Ecuador,Spain,0.15117252270780224,8842.947750393681,9.087375555974505
Ecuador,Sweden,0.09766125756986381,10339.645223152009,9.243740836366625
Ecuador,Switzerland,0.12040445354272998,9889.359182602075,9.199214628038442
Ecuador,Türkiye,0.14992233506749408,12173.557878762345,9.407021491552138
Ecuador,Ukraine,0.07621215813500057,11553.627653481411,9.354754749188844
Ecuador,United Kingdom,0.21426938889725902,9297.67995122363,9.137520180408764
Ecuador,United States,0.1961700072002241,4848.6697193295695,8.486459661634292
Ecuador,Uruguay,0.036332803847572544,4136.719213423768,8.327658292130872
Ecuador,Venezuela,0.17364786955722114,1695.8849959546174,7.435960005063692
Estonia,Finland,0.11707171772482491,732.4707416570549,6.596423396963174
Estonia,France,0.24777143280958205,2022.3016580195135,7.6119915763953925
Estonia,Germany,0.2522105906227446,1240.2409731350617,7.123060972892274
Estonia,Greece,0.11635228011898903,2175.773963162454,7.685139725357084
Estonia,Iceland,0.13280222845772863,2371.2239862020615,7.7711615506891265
Estonia,India,0.17710164516276214,5865.706287119543,8.676878177898484
Estonia,Italy,0.17283902774669607,1986.3245062066837,7.594041228138814
Estonia,Japan,0.09266135740829169,7805.817831221778,8.962624610448234
Estonia,Kazakhstan,0.1376190005849412,2890.5659428486683,7.969207589910001
Estonia,Korea (DPRK),0.11409344708429076,6859.581236931638,8.833401674677598
Estonia,Korea (ROK),0.12107232949163801,7291.497516376818,8.894464224534596
Estonia,Malaysia,0.1057027335624065,8863.476991880896,9.089694403622739
Estonia,Netherlands,0.23201884254837354,1457.209628707447,7.284278672789937
Estonia,New Zealand,0.32736343380538113,16956.676078682398,9.738416904211396
Estonia,Norway,0.310101016074831,2388.2552114597975,7.778318341272639
Estonia,Peru,0.08419400139346209,11546.92976412713,9.354174859325504
Estonia,Poland,0.22582373693628774,841.9091143082967,6.73567206816493
Estonia,Portugal,0.06193511085188062,3193.940947479727,8.069010840025372
Estonia,Romania,0.06048551076421164,1388.6890453062429,7.236115448221886
Estonia,Russian Federation,0.19639220591772627,3479.6490987262514,8.154686733985107
Estonia,Slovakia,0.13280222845772863,1155.3154532401277,7.052128705353923
Estonia,South Africa,0.19645154493391012,9663.740495735101,9.176136067137639
Estonia,Spain,0.2562748888443673,2911.9322621636807,7.976572147426406
Estonia,Sweden,0.19344657969960394,724.4581990760382,6.585424063858893
Estonia,Switzerland,0.07801494312989672,1735.3954864259815,7.45899061247205
Estonia,Türkiye,0.08490917219689398,2319.967242361924,7.749308344889088
Estonia,Ukraine,0.18365513646967152,1134.5888624734791,7.034025628586116
Estonia,United Kingdom,0.3191347065109882,1734.7393911040301,7.458612474242313
Estonia,United States,0.3011880240135174,8212.414180040805,9.013402212819337
Estonia,Uruguay,0.12737841508906667,12563.938905262434,9.43858599796464
Estonia,Venezuela,0.06940128876580975,9450.662502252017,9.153840124088887
Finland,France,0.13237296702826679,2521.24275502115,7.832507215698066
Finland,Germany,0.1373763326458603,1795.611787845115,7.493101071736482
Finland,Greece,0.1726821107020295,2907.88873533222,7.9751825763437765
Finland,Iceland,0.16513767177081348,2105.650709144549,7.65237982383139
Finland,India,0.0706161775855885,6066.019457002126,8.710457895794013
Finland,Italy,0.06199355457054576,2664.1977418753995,7.887658256336266
Finland,Japan,0.04111868952209638,7302.606813098867,8.895986661077055
Finland,Kazakhstan,0.25159115745766697,2962.413122965292,7.993759459432048
Finland,Korea (DPRK),0.17042327766733123,6418.112290056188,8.766879317630208
Finland,Korea (ROK),0.029202666439452386,6866.971722274379,8.834478490696714
Finland,Malaysia,0.21967489043513228,8907.882641872035,9.094691853826177
Finland,Netherlands,0.11681055128820342,1906.8137880049803,7.553188954270009
Finland,New Zealand,0.21299114094596827,16435.765452927837,9.70721505957584
Finland,Norway,0.19509685709882604,1666.0172200602633,7.418191158843997
Finland,Peru,0.045634141525871134,11559.306066206787,9.355246111549718
Finland,Poland,0.11237401337566283,1536.2650694479264,7.337109470074072
Finland,Portugal,0.07835948718698188,3640.892817274535,8.19998421002572
Finland,Romania,0.07385086885341989,2120.75562524852,7.659527731165062
Finland,Russian Federation,0.07988217588128681,3102.40036968535,8.039931403649465
Finland,Slovakia,0.16513767177081348,1871.2224908602122,7.534347234682672
Finland,South Africa,0.08175830966850857,10390.451853311995,9.248642572398076
Finland,Spain,0.14363340699860982,3417.5294709208283,8.136673192092987
Finland,Sweden,0.08477301157794541,691.0017270344572,6.538142323090823
Finland,Switzerland,0.1301300296240444,2328.0353753732034,7.752780004342923
Finland,Türkiye,0.1596479111488085,2981.7521057662175,8.000266361676763
Finland,Ukraine,0.08901049910153173,1816.7087714993775,7.504781775692733
Finland,United Kingdom,0.20454381281594466,2001.3892619029264,7.60159684934913
Finland,United States,0.18644443111890957,7744.748115814859,8.954770230154889
Finland,Uruguay,0.024594481619929078,12933.747042411653,9.46759522424699
Finland,Venezuela,0.1833734456385355,9485.505045626074,9.157520127722886
France,Germany,0.036756599181950816,787.5370018862562,6.668910356118186
France,Greece,0.2856116717462842,1816.1330245884828,7.50446480790386
France,Iceland,0.26174498070363583,2360.287763916325,7.766538824449176
France,India,0.07339689028004334,7289.654643957673,8.894211449937817
France,Italy,0.07493240506288608,960.5025155801726,6.867456601237116
France,Japan,0.15952119418915556,9808.50978925469,9.191005633706837
France,Kazakhstan,0.3839641244859337,4682.878877287081,8.451668344507196
France,Korea (DPRK),0.2833528387115859,8880.147059529934,9.091573396606963
France,Korea (ROK),0.1294262059511674,9313.668622571215,9.13923834448672
France,Malaysia,0.35204785746339895,10449.240913007026,9.254284614850917
France,Netherlands,0.02239736285103933,619.6309176806182,6.429124006717757
France,New Zealand,0.08715444923090127,18956.991924369562,9.849928109444194
France,Norway,0.07100520732409603,3764.3486831408927,8.233330132743403
France,Peru,0.16865681878251204,9859.7406156131,9.196215140517701
France,Poland,0.05321234857336396,1344.0359732666277,7.2034322865482805
France,Portugal,0.20924187246317807,1178.730191301951,7.072193028972489
France,Romania,0.19811527901313147,1690.6706030072794,7.4328805357234184
France,Russian Federation,0.05380683261028731,5501.943051772237,8.612856590971527
France,Slovakia,0.26174498070363583,1321.790885775815,7.186742827699987
France,South Africa,0.05338261263519502,8714.771781351335,9.072774770732448
France,Spain,0.03318593243057652,898.3013381757585,6.800505577909838
France,Sweden,0.06525254301404712,1887.6514786484433,7.543088731491612
France,Switzerland,0.26250299665231114,470.4809541500462,6.153755478184941
France,Türkiye,0.29202087817707517,2848.6566442334174,7.954602809240443
France,Ukraine,0.07240696502796219,2152.5194169682773,7.674394256920098
France,United Kingdom,0.07922461951459141,858.9222171130268,6.7556783673756104
France,United States,0.06382299168592002,7837.070260863841,8.966620352288144
France,Uruguay,0.12116322453115386,10547.128579191825,9.26360892927008
France,Venezuela,0.3157464126668023,7783.976401163737,8.959822592150523
Germany,Greece,0.28680165078007785,1632.4563880783035,7.397841145987187
Germany,Iceland,0.25841486581883866,2230.60975228021,7.71003025859437
Germany,India,0.08241006023975407,6664.337012708796,8.804525754703125
Germany,Italy,0.07976807133001504,1000.5048687368924,6.908260020315688
Germany,Japan,0.16452455980674896,9041.75195282804,9.109608234701009
Germany,Kazakhstan,0.3889674901035272,3933.7543287955373,8.277349548802679
Germany,Korea (DPRK),0.28454281774537965,8099.69496082889,8.99958168079448
Germany,Korea (ROK),0.1344295715687609,8530.45532094918,9.051398017835945
Germany,Malaysia,0.35705122308099246,9787.938605743846,9.188906152142385
Germany,Netherlands,0.04069395345992147,353.14280610657033,5.866872525002028
Germany,New Zealand,0.07561480830010811,18196.044585122054,9.808959518957394
Germany,Norway,0.05910299406348841,3204.91787339961,8.072441744502154
Germany,Peru,0.17366018440010556,10556.2110966502,9.264469695211268
Germany,Poland,0.0505796774333695,598.0323316175064,6.393644818739116
Germany,Portugal,0.21424523808077153,1965.811250275296,7.583660289117117
Germany,Romania,0.20311864463072496,1172.4709363592629,7.066868712259919
Germany,Russian Federation,0.060247088840970714,4718.036378910318,8.459147970601377
Germany,Slovakia,0.25841486581883866,722.0500664553166,6.582094480609571
Germany,South Africa,0.05582133635037804,9010.227398169347,9.106115588704471
Germany,Spain,0.0454540719392769,1671.7366778636062,7.421618291925878
Germany,Sweden,0.06049802694397772,1233.7853662343716,7.117842255977668
Germany,Switzerland,0.26750636226990465,537.0352359851421,6.286063708715874
Germany,Türkiye,0.29702424379466874,2407.4984459828465,7.786343498182081
Germany,Ukraine,0.09349209936248931,1488.6972418225669,7.3056566821390145
Germany,United Kingdom,0.06803400034349955,874.2529101931527,6.773369704726224
Germany,United States,0.050174088458982836,8030.214851992692,8.99096656274634
Germany,Uruguay,0.12616659014874732,11334.481550010132,9.335604823034538
Germany,Venezuela,0.32074977828439577,8466.00108614048,9.04381354937527
Greece,Iceland,0.037292892290041416,3863.0110753858676,8.25920222970485
Greece,India,0.2420851862358012,5720.456275922404,8.651803849710408
Greece,Italy,0.21629286257000277,862.8568794204871,6.760248836566118
Greece,Japan,0.15190772115891374,9426.4991966745,9.151280065626722
Greece,Kazakhstan,0.11170464132149792,3666.2616168840987,8.206927788887826
Greece,Korea (DPRK),0.011163530061192055,8365.17533019587,9.031832573176864
Greece,Korea (ROK),0.1875028772983658,8733.032888060266,9.074867998358808
Greece,Malaysia,0.0896285934507978,8899.175846549746,9.093713949921183
Greece,Netherlands,0.26654633713139253,1916.7932654137762,7.558408894462212
Greece,New Zealand,0.35780840182074,17825.643964224804,9.788393371655166
Greece,Norway,0.34375929516688364,4545.551603243455,8.421904364097507
Greece,Peru,0.15164499173645835,11314.561018666653,9.333845760909085
Greece,Poland,0.274927306675512,1439.2876802661563,7.271903603700384
Greece,Portugal,0.15002221904673346,2584.77679538467,7.857394437135061
Greece,Romania,0.15780153971336466,798.0157235698899,6.68212830097736
Greece,Russian Federation,0.248604116635619,5082.195272245663,8.53349858743268
Greece,Slovakia,0.037292892290041416,1084.9501330045423,6.989289304553873
Greece,South Africa,0.23241456207019182,7517.947084567684,8.925048385600775
Greece,Spain,0.3010718909238036,2167.7514810240345,7.681445725464987
Greece,Sweden,0.22700358016210742,2622.554657906829,7.871904181962444
Greece,Switzerland,0.07180688566635117,1392.9906773801683,7.239208281280863
Greece,Türkiye,0.1312474720308238,1181.7545999445078,7.074755562151074
Greece,Ukraine,0.2578030535227392,1305.087034720351,7.174025010805196
Greece,United Kingdom,0.354455393404044,2441.8673886344122,7.8005183487876
Greece,United States,0.33516519940078343,9611.99819350053,9.17076740891424
Greece,Uruguay,0.18111982692344708,11272.179903499846,9.330093013662282
Greece,Venezuela,0.09436304100338042,9315.526539592394,9.139437807427678
Iceland,India,0.23076080602647575,8163.261396045099,9.007399048994902
Iceland,Italy,0.19700883706388386,3158.3955973534944,8.05781945528983
Iceland,Japan,0.14700050226716346,8595.573699286308,9.059002663615729
Iceland,Kazakhstan,0.14899753361153933,5068.041788558608,8.530709786978978
Iceland,Korea (DPRK),0.03503405925534314,7920.567123225739,8.977218088712748
Iceland,Korea (ROK),0.17894477753690982,8389.49194759445,9.03473524310981
Iceland,Malaysia,0.1269214857408392,10990.826871416795,9.304816283094851
Iceland,Netherlands,0.2407110765359101,1974.560396334573,7.588101068425304
Iceland,New Zealand,0.32719469139099105,16892.05813031892,9.73459885734077
Iceland,Norway,0.31655568144811835,2066.4311464490947,7.633578314475381
Iceland,Peru,0.14611503795287256,9503.065222149626,9.159369680509831
Iceland,Poland,0.2581306027320332,2566.7356175433397,7.85039018279076
Iceland,Portugal,0.15527084833199856,2906.7686235327287,7.9747973045231975
Iceland,Romania,0.16270001098281625,3309.45207254088,8.104537917671635
Iceland,Russian Federation,0.23017756512042523,4914.416447227525,8.499928296585841
Iceland,Slovakia,0.0,2865.9472584371388,7.9606542057195355
Iceland,South Africa,0.21569394756343413,11072.43425689878,9.312213898267762
Iceland,Spain,0.28047842396624506,2948.1449740305225,7.988931429179627
Iceland,Sweden,0.20392978225302374,1649.0828184466873,7.407974544734883
Iceland,Switzerland,0.08009419506413816,2579.7667284276586,7.855454258489833
Iceland,Türkiye,0.16196313464008188,4504.193539093029,8.412764139387669
Iceland,Ukraine,0.25134971328563505,3374.43528846559,8.123983267370631
Iceland,United Kingdom,0.3241215215348033,1511.849257622807,7.321088854429955
Iceland,United States,0.3061710822802927,5893.056263224843,8.681530032259644
Iceland,Uruguay,0.1674058610762254,11300.984113782511,9.33264509062361
Iceland,Venezuela,0.12652569414241083,7462.175997136315,8.917602339289122
India,Italy,0.036464409343281635,6493.611311969546,8.778574097463673
India,Japan,0.09017746507688741,5877.65679144986,8.678913456613046
India,Kazakhstan,0.31056723420589055,3130.2097666507448,8.048855299387865
India,Korea (DPRK),0.2398263532011029,4905.759005102735,8.49816510112977
India,Korea (ROK),0.05602931567112412,4940.8552986409595,8.505293732572135
India,Malaysia,0.27865096718335575,3181.1450893187703,8.06499650193777
India,Netherlands,0.06140692671425993,7011.201108793394,8.855264307547158
India,New Zealand,0.15401506419774477,12109.187970409366,9.401719779832277
India,Norway,0.13612078035060254,6989.832500866928,8.852211872260765
India,Peru,0.09525992850246877,17003.89702761067,9.74119783368586
India,Poland,0.05262293967563194,6076.424221176098,8.712171680431826
India,Portugal,0.13740251151131463,8281.239742219796,9.02174796349252
India,Romania,0.12471838873308821,5599.779602553581,8.630482519261886
India,Russian Federation,0.02702755907601082,4239.694400501924,8.35224647027513
India,Slovakia,0.23076080602647575,5984.98901956004,8.697009783330413
India,South Africa,0.04019048360789383,7975.018004949708,8.984069185324442
India,Spain,0.08345276786591777,7868.308187576815,8.970598348489778
India,Sweden,0.06403844153329677,6550.6449572800075,8.78731879054207
India,Switzerland,0.18910610637226793,6821.336555719696,8.827810707548716
India,Türkiye,0.218623987897032,4541.8248334338605,8.421084155967142
India,Ukraine,0.04237574262138185,5176.023952578843,8.551792463793452
India,United Kingdom,0.14556773606772117,7470.70372163498,8.91874448006656
India,United States,0.12746835437068613,13440.595151639023,9.506034895212716
India,Uruguay,0.06374802044189597,15445.915958438933,9.645099908122495
India,Venezuela,0.24234952238675908,15033.926575532501,9.618064697831148
Italy,Japan,0.08475648847673398,9682.771830137863,9.178103485370029
Italy,Kazakhstan,0.30919941877351215,4155.742026722744,8.33224627780042
Italy,Korea (DPRK),0.2140340295353045,8673.426161520156,9.068019166052892
Italy,Korea (ROK),0.05466150023874582,9075.520272850272,9.113335987831357
Italy,Malaysia,0.2772831517509774,9673.674804923263,9.177163537449227
Italy,Netherlands,0.06049705936343452,1185.6965959519684,7.078085725541432
Italy,New Zealand,0.15538287963012307,18574.265682774017,9.82953233624862
Italy,Norway,0.13748859578298087,4179.321686084795,8.33790423629435
Italy,Peru,0.09389211307009047,10580.008177308104,9.266721478314459
Italy,Poland,0.06169257958010408,1144.4832140191538,7.042708472635134
Italy,Portugal,0.13447716675075647,1788.7514010167497,7.489273114108229
Italy,Romania,0.12335057330070988,998.273657558209,6.906027444694027
Italy,Russian Federation,0.037684109715724,5303.271472193477,8.576079168018722
Italy,Slovakia,0.19700883706388386,873.4822034075144,6.772487755477052
Italy,South Africa,0.03882938334024232,8011.703389092301,8.988658675268207
Italy,Spain,0.08518185256677227,1379.7480840562619,7.229656213702058
Italy,Sweden,0.04678169452656228,2196.9686263230788,7.694833792047362
Italy,Switzerland,0.1877382909398896,584.1446292080948,6.370148604920933
Italy,Türkiye,0.21725617246465367,1969.375487823713,7.585471760216345
Italy,Ukraine,0.07381974059984919,1580.2652597016136,7.365347997816851
Italy,United Kingdom,0.1469355515000994,1669.9968595785697,7.420577024917158
Italy,United States,0.12883616980306445,8789.071124344408,9.0812643109593
Italy,Uruguay,0.04639851881873227,10862.588327586624,9.293079900963983
Italy,Venezuela,0.24098170695438073,8543.372765669008,9.052911146247324
Japan,Kazakhstan,0.2244429302967782,5869.57201743227,8.677537000016244
Japan,Korea (DPRK),0.14964888812421542,1112.412707476883,7.0142865457725225
Japan,Korea (ROK),0.044040289500482624,937.6915625217308,6.843421070327862
Japan,Malaysia,0.19252666327424348,5161.794678440146,8.549039603904411
Japan,Netherlands,0.1439587784490922,9203.92311865902,9.127385098084627
Japan,New Zealand,0.2401393681068571,9155.290254412612,9.122087161074917
Japan,Norway,0.22224508425971484,6530.638129030282,8.78425994016519
Japan,Peru,0.029855458020663795,15450.45875220924,9.6453939745847
Japan,Poland,0.13733578016442957,8596.957686095624,9.059163662223938
Japan,Portugal,0.05886004647501922,10943.3628708364,9.300488420956057
Japan,Romania,0.04093892495332726,8759.573687388596,9.077902516922999
Japan,Russian Federation,0.10634643657903968,4380.260940880841,8.38486357713951
Japan,Slovakia,0.14700050226716346,8812.69854299903,9.083948976568752
Japan,South Africa,0.10890653682939734,13708.909839154392,9.525801253651153
Japan,Spain,0.16859517378737657,10706.420290129496,9.278598867620612
Japan,Sweden,0.10782727177193333,7975.086468005141,8.984077769977358
Japan,Switzerland,0.10712271919479735,9538.552370638474,9.163097009808524
Japan,Türkiye,0.13249968398791973,8548.983003032954,9.053567607842359
Japan,Ukraine,0.10668942426613984,8170.203042544828,9.008249039753906
Japan,United Kingdom,0.23169203997683335,9269.860057037016,9.134523562117689
Japan,United States,0.21359265827979837,9928.784674567596,9.203193360280924
Japan,Uruguay,0.04388272233778549,18650.649681917825,9.833636259956792
Japan,Venezuela,0.15622521847764675,14670.248073724286,9.593576781268371
Kazakhstan,Korea (DPRK),0.11396347435619619,4771.286285582114,8.47037120907786
Kazakhstan,Korea (ROK),0.2545379185347663,5103.283079341409,8.537639352647364
Kazakhstan,Malaysia,0.03191626702253471,5981.005339267776,8.69634394974902
Kazakhstan,Netherlands,0.3684017087458704,4242.26843622089,8.352853413702622
Kazakhstan,New Zealand,0.46458229840363513,14450.873639386273,9.578510151186077
Kazakhstan,Norway,0.44668801455649304,3916.866664735249,8.273047292937166
Kazakhstan,Peru,0.2153073057034217,14437.218050798447,9.577564738124432
Kazakhstan,Poland,0.3617787104612078,3344.110561320354,8.114956036253837
Kazakhstan,Portugal,0.17472225202275563,5831.525677699117,8.671033939396574
Kazakhstan,Romania,0.18584884547280225,3157.5796883842368,8.057561091715913
Kazakhstan,Russian Federation,0.3307893668758179,1916.735746284887,7.558378886013747
Kazakhstan,Slovakia,0.14899753361153933,3392.9708231141553,8.12946116560613
Kazakhstan,South Africa,0.3333494671261755,9399.903183841967,9.148454668613773
Kazakhstan,Spain,0.3930381040841548,5465.166300141888,8.606149830182767
Kazakhstan,Sweden,0.32996872864498183,3510.949205730048,8.163641708883505
Kazakhstan,Switzerland,0.12146112783362252,4260.644534241077,8.357175726936482
Kazakhstan,Türkiye,0.09194324630885846,2683.701525903336,7.894952286953796
Kazakhstan,Ukraine,0.3143517844849246,2584.18633016971,7.857165971501553
Kazakhstan,United Kingdom,0.45613497027361166,4609.263947186613,8.435823458858296
Kazakhstan,United States,0.4380355885765766,10423.153329375315,9.251784892307061
Kazakhstan,Uruguay,0.26280089995477995,14935.208043924831,9.61147666051133
Kazakhstan,Venezuela,0.06821771181913142,12340.364829172564,9.420630861785119
Korea (DPRK),Korea (ROK),0.1852440442636675,469.40355503112886,6.151462856952643
Korea (DPRK),Malaysia,0.1000500654264487,4756.141703150951,8.467192051973834
Korea (DPRK),Netherlands,0.26428750409669427,8292.004695672362,9.02304703984499
Korea (DPRK),New Zealand,0.3555495687860417,10099.642662810438,9.220255322283709
Korea (DPRK),Norway,0.34150046213218543,5868.306695518492,8.67732140366368
Korea (DPRK),Peru,0.14938615870176006,15896.170874820562,9.673833533722226
Korea (DPRK),Poland,0.27266847364081376,7620.239432139797,8.938563069727701
Korea (DPRK),Portugal,0.1477633860120352,10041.01596280225,9.214433579640373
Korea (DPRK),Romania,0.15554270667866638,7725.747606755131,8.95231387465678
Korea (DPRK),Russian Federation,0.2463452836009207,3386.435785641672,8.12753325660944
Korea (DPRK),Slovakia,0.03503405925534314,7811.781915692235,8.96338837502884
Korea (DPRK),South Africa,0.23015572903549358,12853.016465980947,9.461333807209517
Korea (DPRK),Spain,0.2988130578891054,9771.426299970779,9.18721772209617
Korea (DPRK),Sweden,0.22474474712740913,7104.695909742835,8.868511240142066
Korea (DPRK),Switzerland,0.06954805263165291,8575.685557374458,9.0566862172203
Korea (DPRK),Türkiye,0.13936738234238086,7454.341585463978,8.916551904782631
Korea (DPRK),Ukraine,0.2555442204880409,7132.337476909608,8.872394296555294
Korea (DPRK),United Kingdom,0.35219656036934566,8414.762323399607,9.037742861829068
Korea (DPRK),United States,0.33290636636608517,10192.161608224691,9.229374234066206
Korea (DPRK),Uruguay,0.17886099388874885,19100.565776342653,9.85747323539405
Korea (DPRK),Venezuela,0.10315254765985717,14660.484142128807,9.592910999597168
Korea (ROK),Malaysia,0.22262165151223165,4466.48672924756,8.404357411962636
Korea (ROK),Netherlands,0.11386379021110406,8731.142734745841,9.074651537718164
Korea (ROK),New Zealand,0.21004437986886887,9673.038527638275,9.17709776118281
Korea (ROK),Norway,0.19215009602172664,6337.708975385144,8.754272621775542
Korea (ROK),Peru,0.039230612831344644,16174.64574907044,9.691200217989882
Korea (ROK),Poland,0.10724079192644152,8039.563684810722,8.99213009264208
Korea (ROK),Portugal,0.08137319584019048,10479.688189114804,9.257194204485344
Korea (ROK),Romania,0.0688171809997882,8115.815727035131,9.00156999578838
Korea (ROK),Russian Federation,0.07625144834105158,3812.477843755511,8.246034609424816
Korea (ROK),Slovakia,0.17894477753690982,8220.010526761358,9.014326768677307
Korea (ROK),South Africa,0.07881154859140922,12808.375240194146,9.457854551576728
Korea (ROK),Spain,0.13850018554938848,10201.318797128946,9.230272284750805
Korea (ROK),Sweden,0.08325657231339995,7555.215824363481,8.929993441388614
Korea (ROK),Switzerland,0.13307679070114378,8998.37869584274,9.104799695183951
Korea (ROK),Türkiye,0.16350728875257675,7784.636291851376,8.959907364082492
Korea (ROK),Ukraine,0.07771972753633988,7521.2117104907275,8.925482535677757
Korea (ROK),United Kingdom,0.20159705173884526,8866.216836847678,9.090003472128382
Korea (ROK),United States,0.18349767004181022,10510.914570630246,9.260169479174518
Korea (ROK),Uruguay,0.022719223217979694,19470.253695947154,9.876643128376227
Korea (ROK),Venezuela,0.18632020671563493,15069.020726099463,9.620396307830273
Malaysia,Netherlands,0.3364854417233358,10126.20998475379,9.222882389501667
Malaysia,New Zealand,0.4326660313811005,8928.679438743686,9.097023783735303
Malaysia,Norway,0.4147717475339583,9383.106997105322,9.146666223518789
Malaysia,Peru,0.183391038680887,19371.762260195705,9.871571731106068
Malaysia,Poland,0.32986244343867305,9191.796323503071,9.126066661265591
Malaysia,Portugal,0.14280598500022096,11461.899955863726,9.346783766742037
Malaysia,Romania,0.15393257845026756,8765.150354888248,9.078538951217134
Malaysia,Russian Federation,0.29887309985328325,6286.794632563166,8.746206622438873
Malaysia,Slovakia,0.1269214857408392,9133.10580068653,9.119661091064144
Malaysia,South Africa,0.3014332001036408,8843.916456543271,9.087485095589805
Malaysia,Spain,0.3611218370616201,11049.353468710864,9.310127195615218
Malaysia,Sweden,0.29805246162244714,9489.960847759134,9.157989765964182
Malaysia,Switzerland,0.09062544841521886,9984.299799015145,9.208769118104607
Malaysia,Türkiye,0.06002697928632375,7722.251648174689,8.9518612647644
Malaysia,Ukraine,0.2824355174623899,8310.331080520415,9.025254728273714
Malaysia,United Kingdom,0.4242187032510769,10550.731072329383,9.263950432458751
Malaysia,United States,0.4061193215540419,14940.58456346648,9.611836585328746
Malaysia,Uruguay,0.23088463293224523,16092.923038426272,9.686134891505828
