actor_a,actor_b,actor_c,actor_a_idx,actor_b_idx,actor_c_idx,regime_triplet,k_small,k_mid,k_large,union_topics,sum_support,coverage_efficiency,unique_topics,mean_pairwise_overlap,coverage_efficiency_null,mean_pairwise_overlap_null,coverage_efficiency_resid,mean_pairwise_overlap_resid
Russian Federation,Ukraine,Peru,2,4,25,1-3-3,10,13,19,29,42,0.6904761904761905,19,0.23295321637426902,0.7067181869746815,0.20510690135129225,-0.016241996498491007,0.02784631502297677
Russian Federation,Ukraine,Poland,2,4,26,2-3-3,10,11,19,31,40,0.775,23,0.1373931623931624,0.7134808259621676,0.20024535179996986,0.06151917403783247,-0.06285218940680745
Russian Federation,Ukraine,Chile,2,4,27,2-3-3,10,13,19,32,42,0.7619047619047619,23,0.14632435465768798,0.7067181869746815,0.20510690135129225,0.05518657493008039,-0.058782546693604276
Russian Federation,Ukraine,Brazil,2,4,28,2-3-3,10,16,19,30,45,0.6666666666666666,18,0.24757495590828923,0.6820762943280261,0.22596162235115747,-0.015409627661359449,0.02161333355713177
Russian Federation,Ukraine,Romania,2,4,29,2-3-3,9,10,19,27,38,0.7105263157894737,19,0.23079710144927534,0.7403595611186199,0.17779655281556125,-0.02983324532914622,0.05300054863371409
Russian Federation,Ukraine,Ecuador,2,4,30,2-3-3,10,13,19,30,42,0.7142857142857143,20,0.20134827810266406,0.7067181869746815,0.20510690135129225,0.007567527311032829,-0.00375862324862819
Russian Federation,Ukraine,Portugal,2,4,31,1-3-3,7,10,19,30,36,0.8333333333333334,25,0.10361111111111111,0.7570020560710964,0.1624952759341717,0.07633127726223699,-0.058884164823060595
Russian Federation,Ukraine,Colombia,2,4,32,1-3-3,6,10,19,25,35,0.7142857142857143,17,0.20985958485958486,0.7567441813964261,0.16243706937175295,-0.04245846711071177,0.04742251548783191
Russian Federation,Ukraine,Bulgaria,2,4,33,1-3-3,9,10,19,28,38,0.7368421052631579,19,0.17194444444444446,0.7403595611186199,0.17779655281556125,-0.003517455855462037,-0.005852108371116799
Russian Federation,Ukraine,Venezuela,2,4,34,1-3-3,5,10,19,26,34,0.7647058823529411,19,0.14087301587301584,0.7563816718273849,0.16300574098021145,0.008324210525556208,-0.022132725107195605
Russian Federation,Ukraine,Türkiye,2,4,35,1-3-3,6,10,19,26,35,0.7428571428571429,18,0.17535302861389815,0.7567441813964261,0.16243706937175295,-0.013887038539283192,0.012915959242145197
Russian Federation,Norway,Japan,2,5,6,2-3-3,13,18,19,32,50,0.64,17,0.27177152164658414,0.6566595733678087,0.25622696423274943,-0.016659573367808655,0.015544557413834703
Russian Federation,Norway,France,2,5,7,3-3-3,18,18,19,36,55,0.6545454545454545,22,0.2820774797786292,0.6326638549795824,0.28053642853452754,0.0218815995658721,0.0015410512441016433
Russian Federation,Norway,United States,2,5,8,3-3-3,18,19,19,37,56,0.6607142857142857,20,0.234413096482062,0.6322751053637696,0.28132103997252,0.02843918035051607,-0.046907943490458015
Russian Federation,Norway,United Kingdom,2,5,9,3-3-3,18,19,22,37,59,0.6271186440677966,20,0.29919888540578193,0.628288806452777,0.28338632902785166,-0.0011701623849803555,0.015812556377930276
Russian Federation,Norway,Spain,2,5,10,2-3-3,15,18,19,35,52,0.6730769230769231,20,0.2229064039408867,0.6446798655388032,0.2704104613027257,0.02839705753811994,-0.04750405736183902
Russian Federation,Norway,Germany,2,5,11,2-3-3,18,19,19,35,56,0.625,18,0.2887794198139026,0.6322751053637696,0.28132103997252,-0.0072751053637696295,0.00745837984138259
Russian Federation,Norway,Uruguay,2,5,12,2-3-3,17,18,19,36,54,0.6666666666666666,20,0.230202870914773,0.6341580613463725,0.2794975558127419,0.03250860532029409,-0.04929468489796887
Russian Federation,Norway,Finland,2,5,13,2-3-3,13,18,19,33,50,0.66,19,0.2493899204244032,0.6566595733678087,0.25622696423274943,0.0033404266321913623,-0.006837043808346238
Russian Federation,Norway,China,2,5,14,2-3-3,17,18,19,35,54,0.6481481481481481,20,0.2705254515599343,0.6341580613463725,0.2794975558127419,0.013990086801775603,-0.008972104252807589
Russian Federation,Norway,South Africa,2,5,15,2-3-3,18,18,19,34,55,0.6181818181818182,18,0.3134394341290893,0.6326638549795824,0.28053642853452754,-0.014482036797764275,0.032903005594561774
Russian Federation,Norway,India,2,5,16,2-3-3,13,18,19,32,50,0.64,18,0.2825095785440613,0.6566595733678087,0.25622696423274943,-0.016659573367808655,0.026282614311311847
Russian Federation,Norway,Italy,2,5,17,2-3-3,15,18,19,35,52,0.6730769230769231,21,0.237897585598735,0.6446798655388032,0.2704104613027257,0.02839705753811994,-0.03251287570399072
Russian Federation,Norway,Czechia,2,5,18,2-3-3,10,18,19,32,47,0.6808510638297872,20,0.23619644723093,0.6851596936515755,0.22026432777558536,-0.004308629821788257,0.015932119455344645
Russian Federation,Norway,Belgium,2,5,19,2-3-3,14,18,19,36,51,0.7058823529411765,23,0.199659429544487,0.6524612236534671,0.2607265312247122,0.05342112928770937,-0.061067101680225166
Russian Federation,Norway,Netherlands,2,5,20,2-3-3,13,18,19,34,50,0.68,21,0.23368241805023415,0.6566595733678087,0.25622696423274943,0.02334042663219138,-0.02254454618251528
Russian Federation,Norway,Belarus,2,5,21,2-3-3,12,18,19,33,49,0.673469387755102,20,0.23938992042440319,0.6582522526827568,0.2513025472357879,0.015217135072345234,-0.011912626811384691
Russian Federation,Norway,Canada,2,5,22,1-3-3,6,18,19,30,43,0.6976744186046512,19,0.2055903866248694,0.7258318942748867,0.171158034759534,-0.02815747567023552,0.03443235186533539
Russian Federation,Norway,Australia,2,5,23,3-3-3,18,19,20,34,57,0.5964912280701754,16,0.33182168221100367,0.6282941394773721,0.28444533228881996,-0.03180291140719671,0.0473763499221837
Russian Federation,Norway,Argentina,2,5,24,2-3-3,16,18,19,37,53,0.6981132075471698,25,0.23234811165845648,0.6360921836005077,0.27752877121423514,0.06202102394666209,-0.04518065955577866
Russian Federation,Norway,Peru,2,5,25,1-3-3,13,18,19,35,50,0.7,23,0.2210016420361248,0.6566595733678087,0.25622696423274943,0.04334042663219129,-0.03522532219662464
Russian Federation,Norway,Poland,2,5,26,2-3-3,11,18,19,33,48,0.6875,21,0.23019259600968747,0.6696697945129331,0.23647294207030403,0.01783020548706693,-0.0062803460606165595
Russian Federation,Norway,Chile,2,5,27,2-3-3,13,18,19,33,50,0.66,19,0.25090464027245635,0.6566595733678087,0.25622696423274943,0.0033404266321913623,-0.005322323960293085
Russian Federation,Norway,Brazil,2,5,28,2-3-3,16,18,19,34,53,0.6415094339622641,19,0.2771392081736909,0.6360921836005077,0.27752877121423514,0.005417250361756443,-0.0003895630405442163
Russian Federation,Norway,Romania,2,5,29,2-3-3,9,18,19,32,46,0.6956521739130435,20,0.20608445777111442,0.6926275360327613,0.21143064288917857,0.003024637880282177,-0.005346185118064145
Russian Federation,Norway,Ecuador,2,5,30,2-3-3,13,18,19,35,50,0.7,23,0.21778498215279826,0.6566595733678087,0.25622696423274943,0.04334042663219129,-0.03844198207995117
Russian Federation,Norway,Portugal,2,5,31,1-3-3,7,18,19,33,44,0.75,22,0.13427286356821588,0.7202656520182179,0.17660246859066536,0.029734347981782094,-0.04232960502244948
Russian Federation,Norway,Colombia,2,5,32,1-3-3,6,18,19,31,43,0.7209302325581395,21,0.18574911678359954,0.7258318942748867,0.171158034759534,-0.004901661716747219,0.014591082024065533
Russian Federation,Norway,Bulgaria,2,5,33,1-3-3,9,18,19,34,46,0.7391304347826086,24,0.1736206896551724,0.6926275360327613,0.21143064288917857,0.046502898749847366,-0.037809953234006155
Russian Federation,Norway,Venezuela,2,5,34,1-3-3,5,18,19,31,42,0.7380952380952381,21,0.15472458575906853,0.7257791840305713,0.17035369907228198,0.012316054064666848,-0.015629113313213455
Russian Federation,Norway,Türkiye,2,5,35,1-3-3,6,18,19,32,43,0.7441860465116279,22,0.15124256053791285,0.7258318942748867,0.171158034759534,0.018354152236741195,-0.019915474221621154
Russian Federation,Japan,France,2,6,7,2-3-3,13,18,19,30,50,0.6,15,0.3338915727321525,0.6566595733678087,0.25622696423274943,-0.05665957336780869,0.07766460849940304
Russian Federation,Japan,United States,2,6,8,2-3-3,13,19,19,34,51,0.6666666666666666,20,0.2578629100368231,0.6573932375156158,0.2550663106484109,0.009273429151050783,0.002796599388412202
Russian Federation,Japan,United Kingdom,2,6,9,2-3-3,13,19,22,36,54,0.6666666666666666,20,0.24249286341677645,0.6612170600565974,0.24293767845940953,0.005449606610069213,-0.0004448150426330788
Russian Federation,Japan,Spain,2,6,10,2-2-3,13,15,19,31,47,0.6595744680851063,19,0.2743271221532091,0.671836764480692,0.24403387098753837,-0.012262296395585626,0.03029325116567072
Russian Federation,Japan,Germany,2,6,11,2-2-3,13,19,19,32,51,0.6274509803921569,18,0.3112107967180431,0.6573932375156158,0.2550663106484109,-0.029942257123458993,0.05614448606963218
Russian Federation,Japan,Uruguay,2,6,12,2-2-3,13,17,19,29,49,0.5918367346938775,15,0.36853002070393376,0.6541382633053222,0.25937720956615623,-0.06230152861144467,0.10915281113777753
Russian Federation,Japan,Finland,2,6,13,2-2-3,13,13,19,28,45,0.6222222222222222,15,0.30313319530710836,0.6873087268355088,0.22675293004219488,-0.06508650461328658,0.07638026526491348
Russian Federation,Japan,China,2,6,14,2-2-3,13,17,19,30,49,0.6122448979591837,15,0.3090062111801242,0.6541382633053222,0.25937720956615623,-0.04189336534613852,0.049629001613967993
Russian Federation,Japan,South Africa,2,6,15,2-2-3,13,18,19,28,50,0.56,12,0.3874024526198439,0.6566595733678087,0.25622696423274943,-0.09665957336780862,0.13117548838709447
Russian Federation,Japan,India,2,6,16,2-2-3,13,13,19,28,45,0.6222222222222222,16,0.323768115942029,0.6873087268355088,0.22675293004219488,-0.06508650461328658,0.0970151858998341
Russian Federation,Japan,Italy,2,6,17,2-2-3,13,15,19,29,47,0.6170212765957447,17,0.3501878690284488,0.671836764480692,0.24403387098753837,-0.05481548788494728,0.10615399804091041
Russian Federation,Japan,Czechia,2,6,18,2-2-3,10,13,19,28,42,0.6666666666666666,17,0.2539435545385202,0.7067181869746815,0.20510690135129225,-0.04005152030801484,0.048836653187227935
Russian Federation,Japan,Belgium,2,6,19,2-2-3,13,14,19,31,46,0.6739130434782609,19,0.2521693698605243,0.6802130196507162,0.23585919779676637,-0.006299976172455368,0.016310172063757927
Russian Federation,Japan,Netherlands,2,6,20,2-2-3,13,13,19,28,45,0.6222222222222222,14,0.29216317767042405,0.6873087268355088,0.22675293004219488,-0.06508650461328658,0.06541024762822917
Russian Federation,Japan,Belarus,2,6,21,2-2-3,12,13,19,30,44,0.6818181818181818,19,0.23999189216580522,0.6923695709076902,0.22003374153879374,-0.010551389089508478,0.01995815062701148
Russian Federation,Japan,Canada,2,6,22,1-2-3,6,13,19,24,38,0.631578947368421,14,0.30265700483091784,0.7408959502012133,0.17457411958398908,-0.10931700283279233,0.12808288524692876
Russian Federation,Japan,Australia,2,6,23,2-3-3,13,19,20,32,52,0.6153846153846154,17,0.32312295465170643,0.6610841498828497,0.24846874075446804,-0.04569953449823427,0.07465421389723839
Russian Federation,Japan,Argentina,2,6,24,2-2-3,13,16,19,31,48,0.6458333333333334,16,0.2527336331834083,0.6595762411347519,0.2539724109806318,-0.013742907801418514,-0.0012387777972234781
Russian Federation,Japan,Peru,2,6,25,1-2-3,13,13,19,27,45,0.6,13,0.323768115942029,0.6873087268355088,0.22675293004219488,-0.08730872683550883,0.0970151858998341
Russian Federation,Japan,Poland,2,6,26,2-2-3,11,13,19,30,43,0.6976744186046512,19,0.21201986419377727,0.6995858909554389,0.21121361967434485,-0.0019114723507877018,0.0008062445194324253
Russian Federation,Japan,Chile,2,6,27,2-2-3,13,13,19,31,45,0.6888888888888889,20,0.23564143853998928,0.6873087268355088,0.22675293004219488,0.0015801620533800742,0.008888508497794406
Russian Federation,Japan,Brazil,2,6,28,2-2-3,13,16,19,29,48,0.6041666666666666,14,0.31615673644659154,0.6595762411347519,0.2539724109806318,-0.055409574468085254,0.062184325465959756
Russian Federation,Japan,Romania,2,6,29,2-2-3,9,13,19,26,41,0.6341463414634146,15,0.30093776641091224,0.7066747435585781,0.20670159500833085,-0.07252840209516342,0.09423617140258139
Russian Federation,Japan,Ecuador,2,6,30,2-2-3,13,13,19,29,45,0.6444444444444445,17,0.29216317767042405,0.6873087268355088,0.22675293004219488,-0.04286428239106432,0.06541024762822917
Russian Federation,Japan,Portugal,2,6,31,1-2-3,7,13,19,29,39,0.7435897435897436,20,0.1613119755911518,0.7385809842033204,0.17536335530889527,0.0050087593864232005,-0.014051379717743478
Russian Federation,Japan,Colombia,2,6,32,1-2-3,6,13,19,24,38,0.631578947368421,13,0.282815734989648,0.7408959502012133,0.17457411958398908,-0.10931700283279233,0.10824161540565894
Russian Federation,Japan,Bulgaria,2,6,33,1-2-3,9,13,19,27,41,0.6585365853658537,15,0.24450885668276975,0.7066747435585781,0.20670159500833085,-0.04813815819272438,0.0378072616744389
Russian Federation,Japan,Venezuela,2,6,34,1-2-3,5,13,19,25,37,0.6756756756756757,16,0.24472049689440997,0.7390238586764902,0.1788356498071433,-0.06334818300081457,0.06588484708726666
Russian Federation,Japan,Türkiye,2,6,35,1-2-3,6,13,19,26,38,0.6842105263157895,15,0.19863597612958228,0.7408959502012133,0.17457411958398908,-0.05668542388542386,0.024061856545593202
Russian Federation,France,United States,2,7,8,3-3-3,18,19,19,37,56,0.6607142857142857,22,0.265915863617013,0.6322751053637696,0.28132103997252,0.02843918035051607,-0.015405176355506978
Russian Federation,France,United Kingdom,2,7,9,3-3-3,18,19,22,37,59,0.6271186440677966,21,0.3153759820426487,0.628288806452777,0.28338632902785166,-0.0011701623849803555,0.03198965301479706
Russian Federation,France,Spain,2,7,10,2-3-3,15,18,19,33,52,0.6346153846153846,18,0.28462895129561794,0.6446798655388032,0.2704104613027257,-0.010064480923418606,0.014218489992892214
Russian Federation,France,Germany,2,7,11,2-3-3,18,19,19,32,56,0.5714285714285714,13,0.34964726631393295,0.6322751053637696,0.28132103997252,-0.06084653393519823,0.06832622634141294
Russian Federation,France,Uruguay,2,7,12,2-3-3,17,18,19,33,54,0.6111111111111112,17,0.31746031746031744,0.6341580613463725,0.2794975558127419,-0.023046950235261376,0.03796276164757556
Russian Federation,France,Finland,2,7,13,2-3-3,13,18,19,30,50,0.6,14,0.3140123456790123,0.6566595733678087,0.25622696423274943,-0.05665957336780869,0.057785381446262885
Russian Federation,France,China,2,7,14,2-3-3,17,18,19,32,54,0.5925925925925926,14,0.31746031746031744,0.6341580613463725,0.2794975558127419,-0.04156546875377998,0.03796276164757556
Russian Federation,France,South Africa,2,7,15,2-3-3,18,18,19,32,55,0.5818181818181818,17,0.392687559354226,0.6326638549795824,0.28053642853452754,-0.05084567316140065,0.11215113081969846
Russian Federation,France,India,2,7,16,2-3-3,13,18,19,31,50,0.62,14,0.2661728395061728,0.6566595733678087,0.25622696423274943,-0.03665957336780867,0.009945875273423388
Russian Federation,France,Italy,2,7,17,2-3-3,15,18,19,32,52,0.6153846153846154,17,0.3165432098765432,0.6446798655388032,0.2704104613027257,-0.02929525015418777,0.046132748573817495
Russian Federation,France,Czechia,2,7,18,2-3-3,10,18,19,31,47,0.6595744680851063,17,0.23234567901234568,0.6851596936515755,0.22026432777558536,-0.02558522556646914,0.012081351236760324
Russian Federation,France,Belgium,2,7,19,2-3-3,14,18,19,33,51,0.6470588235294118,19,0.2805449127288207,0.6524612236534671,0.2607265312247122,-0.005402400124055351,0.01981838150410853
Russian Federation,France,Netherlands,2,7,20,2-3-3,13,18,19,31,50,0.62,17,0.3215488215488216,0.6566595733678087,0.25622696423274943,-0.03665957336780867,0.06532185731607215
Russian Federation,France,Belarus,2,7,21,2-3-3,12,18,19,30,49,0.6122448979591837,13,0.2708926875593542,0.6582522526827568,0.2513025472357879,-0.04600735472357309,0.01959014032356632
Russian Federation,France,Canada,2,7,22,1-3-3,6,18,19,27,43,0.627906976744186,14,0.2734567901234568,0.7258318942748867,0.171158034759534,-0.09792491753070065,0.1022987553639228
Russian Federation,France,Australia,2,7,23,3-3-3,18,19,20,37,57,0.6491228070175439,21,0.27197829549980085,0.6282941394773721,0.28444533228881996,0.020828667540171764,-0.012467036789019115
Russian Federation,France,Argentina,2,7,24,2-3-3,16,18,19,33,53,0.6226415094339622,18,0.31242230736483606,0.6360921836005077,0.27752877121423514,-0.01345067416654544,0.03489353615060092
Russian Federation,France,Peru,2,7,25,1-3-3,13,18,19,30,50,0.6,14,0.3140123456790123,0.6566595733678087,0.25622696423274943,-0.05665957336780869,0.057785381446262885
Russian Federation,France,Poland,2,7,26,2-3-3,11,18,19,32,48,0.6666666666666666,19,0.24418328584995252,0.6696697945129331,0.23647294207030403,-0.00300312784626644,0.007710343779648493
Russian Federation,France,Chile,2,7,27,2-3-3,13,18,19,34,50,0.68,22,0.2492877492877493,0.6566595733678087,0.25622696423274943,0.02334042663219138,-0.006939214945000133
Russian Federation,France,Brazil,2,7,28,2-3-3,16,18,19,32,53,0.6037735849056604,15,0.30864197530864196,0.6360921836005077,0.27752877121423514,-0.03231859869484732,0.03111320409440682
Russian Federation,France,Romania,2,7,29,2-3-3,9,18,19,29,46,0.6304347826086957,14,0.2538915727321524,0.6926275360327613,0.21143064288917857,-0.062192753424065605,0.04246092984297384
Russian Federation,France,Ecuador,2,7,30,2-3-3,13,18,19,34,50,0.68,20,0.2208994708994709,0.6566595733678087,0.25622696423274943,0.02334042663219138,-0.03532749333327853
Russian Federation,France,Portugal,2,7,31,1-3-3,7,18,19,30,44,0.6818181818181818,16,0.1822446689113356,0.7202656520182179,0.17660246859066536,-0.03844747020003614,0.0056422003206702265
Russian Federation,France,Colombia,2,7,32,1-3-3,6,18,19,29,43,0.6744186046511628,16,0.20144160723870866,0.7258318942748867,0.171158034759534,-0.051413289623723935,0.030283572479174653
Russian Federation,France,Bulgaria,2,7,33,1-3-3,9,18,19,30,46,0.6521739130434783,16,0.23921436588103254,0.6926275360327613,0.21143064288917857,-0.04045362298928301,0.02778372299185397
Russian Federation,France,Venezuela,2,7,34,1-3-3,5,18,19,29,42,0.6904761904761905,18,0.20282186948853617,0.7257791840305713,0.17035369907228198,-0.035302993554380824,0.03246817041625419
Russian Federation,France,Türkiye,2,7,35,1-3-3,6,18,19,30,43,0.6976744186046512,17,0.166935050993022,0.7258318942748867,0.171158034759534,-0.02815747567023552,-0.004222983766512006
Russian Federation,United States,United Kingdom,2,8,9,3-3-3,19,19,22,38,60,0.6333333333333333,19,0.26924416579588994,0.6280650832754573,0.28437901711673685,0.005268250057876012,-0.01513485132084691
Russian Federation,United States,Spain,2,8,10,2-3-3,15,19,19,38,53,0.7169811320754716,25,0.19336219336219337,0.6467650059202112,0.26615103954428565,0.0702161261552604,-0.07278884618209228
Russian Federation,United States,Germany,2,8,11,2-3-3,19,19,19,37,57,0.6491228070175439,20,0.25844155844155847,0.6296359168625755,0.28346713503082765,0.019486890154968406,-0.025025576589269183
Russian Federation,United States,Uruguay,2,8,12,2-3-3,17,19,19,37,55,0.6727272727272727,21,0.22620291585808827,0.635009073757311,0.2786489235157336,0.03771819896996176,-0.052446007657645344
Russian Federation,United States,Finland,2,8,13,2-3-3,13,19,19,37,51,0.7254901960784313,24,0.1783211424590735,0.6573932375156158,0.2550663106484109,0.0680969585628155,-0.07674516818933741
Russian Federation,United States,China,2,8,14,2-3-3,17,19,19,37,55,0.6727272727272727,20,0.21240981240981238,0.635009073757311,0.2786489235157336,0.03771819896996176,-0.06623911110592123
Russian Federation,United States,South Africa,2,8,15,2-3-3,18,19,19,35,56,0.625,19,0.3149874816541483,0.6322751053637696,0.28132103997252,-0.0072751053637696295,0.0336664416816283
Russian Federation,United States,India,2,8,16,2-3-3,13,19,19,35,51,0.6862745098039216,20,0.20556677890011224,0.6573932375156158,0.2550663106484109,0.028881272288305726,-0.04949953174829866
Russian Federation,United States,Italy,2,8,17,2-3-3,15,19,19,35,53,0.660377358490566,20,0.25692480359147024,0.6467650059202112,0.26615103954428565,0.013612352570354758,-0.00922623595281541
Russian Federation,United States,Czechia,2,8,18,2-3-3,10,19,19,35,48,0.7291666666666666,23,0.1732828282828283,0.6859093283688822,0.218698135491891,0.04325733829778444,-0.0454153072090627
Russian Federation,United States,Belgium,2,8,19,2-3-3,14,19,19,39,52,0.75,27,0.15600587152311293,0.655786623257592,0.2576848486393538,0.09421337674240804,-0.10167897711624088
Russian Federation,United States,Netherlands,2,8,20,2-3-3,13,19,19,37,51,0.7254901960784313,25,0.18915652248985584,0.6573932375156158,0.2550663106484109,0.0680969585628155,-0.06590978815855505
Russian Federation,United States,Belarus,2,8,21,2-3-3,12,19,19,37,50,0.74,25,0.16399033065699734,0.6627788095610662,0.24737866107489345,0.07722119043893383,-0.08338833041789612
Russian Federation,United States,Canada,2,8,22,1-3-3,6,19,19,33,44,0.75,23,0.16282389108476064,0.7241274341717207,0.1706056037680321,0.025872565828279348,-0.007781712683271463
Russian Federation,United States,Australia,2,8,23,3-3-3,19,19,20,39,58,0.6724137931034483,24,0.2514690846170268,0.6263465149326228,0.28732274091728344,0.046067278170825454,-0.035853656300256664
Russian Federation,United States,Argentina,2,8,24,2-3-3,16,19,19,37,54,0.6851851851851852,23,0.23485518313104517,0.6380776748669266,0.27504594282765565,0.04710751031825866,-0.040190759696610484
Russian Federation,United States,Peru,2,8,25,1-3-3,13,19,19,34,51,0.6666666666666666,18,0.22076146076146075,0.6573932375156158,0.2550663106484109,0.009273429151050783,-0.03430484988695015
Russian Federation,United States,Poland,2,8,26,2-3-3,11,19,19,36,49,0.7346938775510204,24,0.16845376845376844,0.6724965912066099,0.2340267383837386,0.062197286344410574,-0.06557296992997017
Russian Federation,United States,Chile,2,8,27,2-3-3,13,19,19,35,51,0.6862745098039216,21,0.22334455667789,0.6573932375156158,0.2550663106484109,0.028881272288305726,-0.031721753970520905
Russian Federation,United States,Brazil,2,8,28,2-3-3,16,19,19,36,54,0.6666666666666666,19,0.21823599984519523,0.6380776748669266,0.27504594282765565,0.02858899179974006,-0.05680994298246042
Russian Federation,United States,Romania,2,8,29,2-3-3,9,19,19,35,47,0.7446808510638298,23,0.14860984426201818,0.6971441281695139,0.20436200418471606,0.047536722894315875,-0.055752159922697886
Russian Federation,United States,Ecuador,2,8,30,2-3-3,13,19,19,37,51,0.7254901960784313,23,0.15985249318582653,0.6573932375156158,0.2550663106484109,0.0680969585628155,-0.09521381746258437
Russian Federation,United States,Portugal,2,8,31,1-3-3,7,19,19,37,45,0.8222222222222222,29,0.09161616161616161,0.7203917383431151,0.17479079310391063,0.10183048387910709,-0.08317463148774902
Russian Federation,United States,Colombia,2,8,32,1-3-3,6,19,19,35,44,0.7954545454545454,27,0.12788600288600288,0.7241274341717207,0.1706056037680321,0.07132711128282476,-0.042719600882029224
Russian Federation,United States,Bulgaria,2,8,33,1-3-3,9,19,19,37,47,0.7872340425531915,27,0.11614607614607614,0.6971441281695139,0.20436200418471606,0.09008991438367764,-0.08821592803863992
Russian Federation,United States,Venezuela,2,8,34,1-3-3,5,19,19,35,43,0.813953488372093,28,0.11261685174728653,0.7247113654308562,0.17069940166262826,0.08924212294123679,-0.05808254991534173
Russian Federation,United States,Türkiye,2,8,35,1-3-3,6,19,19,36,44,0.8181818181818182,28,0.09337944664031621,0.7241274341717207,0.1706056037680321,0.09405438401009758,-0.0772261571277159
Russian Federation,United Kingdom,Spain,2,9,10,2-3-3,15,19,22,36,56,0.6428571428571429,17,0.23001443001443,0.6495002928575143,0.2550318878069663,-0.006643150000371412,-0.02501745779253628
Russian Federation,United Kingdom,Germany,2,9,11,2-3-3,19,19,22,35,60,0.5833333333333334,13,0.30738258157612997,0.6280650832754573,0.28437901711673685,-0.04473174994212392,0.02300356445939311
Russian Federation,United Kingdom,Uruguay,2,9,12,2-3-3,17,19,22,38,58,0.6551724137931034,20,0.23665223665223664,0.6320812435179435,0.2782997695724531,0.023091170275159945,-0.04164753292021647
Russian Federation,United Kingdom,Finland,2,9,13,2-3-3,13,19,22,36,54,0.6666666666666666,19,0.21715216682958619,0.6612170600565974,0.24293767845940953,0.005449606610069213,-0.025785511629823343
Russian Federation,United Kingdom,China,2,9,14,2-3-3,17,19,22,35,58,0.603448275862069,16,0.306998556998557,0.6320812435179435,0.2782997695724531,-0.02863296765587453,0.028698787426103878
Russian Federation,United Kingdom,South Africa,2,9,15,2-3-3,18,19,22,36,59,0.6101694915254238,19,0.33294483294483296,0.628288806452777,0.28338632902785166,-0.01811931492735319,0.0495585039169813
Russian Federation,United Kingdom,India,2,9,16,2-3-3,13,19,22,36,54,0.6666666666666666,19,0.21715216682958619,0.6612170600565974,0.24293767845940953,0.005449606610069213,-0.025785511629823343
Russian Federation,United Kingdom,Italy,2,9,17,2-3-3,15,19,22,37,56,0.6607142857142857,19,0.21931116722783392,0.6495002928575143,0.2550318878069663,0.011213992856771382,-0.035720720579132365
Russian Federation,United Kingdom,Czechia,2,9,18,2-3-3,10,19,22,35,51,0.6862745098039216,21,0.21106449106449107,0.6777971977764614,0.22381574396210482,0.00847731202746016,-0.012751252897613752
Russian Federation,United Kingdom,Belgium,2,9,19,2-3-3,14,19,22,39,55,0.7090909090909091,25,0.19345175896900035,0.6556135436526451,0.24771689675402514,0.05347736543826398,-0.054265137785024786
Russian Federation,United Kingdom,Netherlands,2,9,20,2-3-3,13,19,22,38,54,0.7037037037037037,24,0.19809203142536477,0.6612170600565974,0.24293767845940953,0.042486643647106304,-0.044845647034044755
Russian Federation,United Kingdom,Belarus,2,9,21,2-3-3,12,19,22,37,53,0.6981132075471698,22,0.18935508935508935,0.6627159814028087,0.24217131685655077,0.03539722614436103,-0.05281622750146142
Russian Federation,United Kingdom,Canada,2,9,22,1-3-3,6,19,22,34,47,0.723404255319149,22,0.1764870931537598,0.7294468532774218,0.1638027975209941,-0.006042597958272777,0.012684295632765685
Russian Federation,United Kingdom,Australia,2,9,23,3-3-3,19,20,22,38,61,0.6229508196721312,19,0.285109156076898,0.6283297860788826,0.2838575725020127,-0.005378966406751395,0.0012515835748853066
Russian Federation,United Kingdom,Argentina,2,9,24,2-3-3,16,19,22,37,57,0.6491228070175439,22,0.28557606718526257,0.6367970228290366,0.2719518678441725,0.012325784188507272,0.013624199341090049
Russian Federation,United Kingdom,Peru,2,9,25,1-3-3,13,19,22,37,54,0.6851851851851852,22,0.21715216682958619,0.6612170600565974,0.24293767845940953,0.023968125128587814,-0.025785511629823343
Russian Federation,United Kingdom,Poland,2,9,26,2-3-3,11,19,22,35,52,0.6730769230769231,20,0.22183372183372185,0.671083442780405,0.23309762918229548,0.0019934802965181353,-0.011263907348573632
Russian Federation,United Kingdom,Chile,2,9,27,2-3-3,13,19,22,36,54,0.6666666666666666,21,0.24130190796857462,0.6612170600565974,0.24293767845940953,0.005449606610069213,-0.001635770490834909
Russian Federation,United Kingdom,Brazil,2,9,28,2-3-3,16,19,22,37,57,0.6491228070175439,21,0.2684624017957351,0.6367970228290366,0.2719518678441725,0.012325784188507272,-0.0034894660484374174
Russian Federation,United Kingdom,Romania,2,9,29,2-3-3,9,19,22,36,50,0.72,24,0.18898613463830852,0.6978100351503854,0.20133406161397868,0.022189964849614552,-0.012347926975670165
Russian Federation,United Kingdom,Ecuador,2,9,30,2-3-3,13,19,22,36,54,0.6666666666666666,19,0.21150199311118853,0.6612170600565974,0.24293767845940953,0.005449606610069213,-0.031435685348221
Russian Federation,United Kingdom,Portugal,2,9,31,1-3-3,7,19,22,36,48,0.75,24,0.1326029526029526,0.7198458035159674,0.1752774852784211,0.030154196484032614,-0.0426745326754685
